inputName,size,available[size],allocated[size][size],max[size][size]
values_51,6,"{7173645585034343697, 6028310165437383296, 7462812955353488320, 5493898329706484835, 2985632164465287517, 7137678514936047203","[[8009098600849423492, 6841306732517480526, 5492115937249517438, 5623477846663005988, 4769827776265561224, 4950771756909534888],[9155543894277458020, 8594069805522608467, 1410384423936431470, 2914356310520932009, 4024069722797563905, 3996094793977180784],[3863916544359228844, 4735978073596506953, 4602511087248274731, 2017277209783207664, 5801236555682980251, 603334992826715146],[8425032835493366415, 6573716209883964336, 2062765764473136740, 31068938385419280, 3916714872715755544, 6018006798305126772],[4732425198172214303, 7600150847955269269, 5444349322412231827, 2274888713409719900, 1779110911906204343, 5619509600036255419],[7171687398301156975, 3591962992680683648, 99540286925686413, 3230491039631886027, 3787836240706823298, 4735582575490773197]]","[[302285958095437838, 5705450897674969348, 158330450313199070, 444459885919234364, 6511363563217887040, 7584131696586437384],[2634716403473783920, 3522556686162976491, 738605953118564071, 6932672127336954544, 6446847381212024420, 7468178239785049271],[94046290768263040, 7459014462742164955, 6657853005644368226, 3587352446429769008, 4904444143057018196, 8640801534422527420],[3654593875980150184, 6613357649537678325, 8002966581578105803, 7806107162189677124, 8580591289336691042, 6831405350993459385],[7349589604015757175, 6655641182531247981, 6462784964561330819, 4172869323177037490, 4916480550512922566, 2623185035728944897],[5793091441906129496, 1099749001117145708, 8100828236546179660, 8673979254910522163, 3200103654250904292, 477627103374051454]]"
values_14,6,"{5470223064070678792, 9101736489292440274, 3454550879164659657, 5446302740266577116, 3187622070012281804, 7096429822443113807","[[2876478547014492798, 1461866086590045814, 4827172044488421402, 852651069719085045, 6499093839116086289, 5700297826806853040],[4233703628177656689, 4385636588031821542, 7225739648608345061, 3880582917399634175, 6899645574173227879, 7742235279334138234],[7969913290162755406, 5351200981837485892, 7658170667548422357, 7248534204061870620, 558666692319308116, 2949545966748322070],[5529057343981838593, 5062888789280975419, 702833814516688975, 586391258434100650, 820730837910425473, 280671311704140424],[3359313562778179464, 3206965698388898808, 8010773109220496238, 3794407895962888046, 3665681320197199283, 8042701267747704738],[5011488531397408271, 7808317588637090317, 3712487097686442608, 3352606900183075261, 337305317077094869, 7163823041653017011]]","[[4391287960077708444, 686182153959158318, 2663905645913066925, 1969652376526404930, 2873911506610228868, 8700110584532635365],[8183225694269518155, 9127647789082264766, 3555567926669209396, 958392268194312690, 3617496167898759309, 2301907477074097972],[6642440491479951365, 2389323364344391906, 3438202618399203475, 9064581243522890882, 6412170026847432482, 3959682129744236983],[5389863607199731331, 403551094594452095, 875046425128619612, 6512390885207834016, 2665476985840071433, 1588236456055453424],[3053556385940118405, 577045176852848773, 1173557224335005722, 2096223918803413904, 5940354945355830044, 8854863442713535583],[3402970719645012939, 2802943431845803490, 6523977142703040053, 3323677682791473154, 8851102580240430182, 4356607171437308349]]"
values_28,8,"{3593465995079965505, 7205246917601624955, 7869351919805973100, 1597325115982631760, 1390277039066401314, 6030139323318823391, 8088148941300548192, 7520396541363166542","[[5456328112876312564, 8210785130766046795, 2763067449927722047, 225096839949840357, 7339668660208178348, 8448739645750978688, 2983208759428402121, 8133709419283236119],[5209915858882192178, 7477544226625276765, 2874223841994145880, 2179215605237927954, 8998766422805992556, 2744235491285643031, 7508191044023615691, 4616607156538430262],[316119330677711514, 5424268314966218959, 1211071165767536914, 6112087305696056366, 4269706308533893477, 2958137283329702917, 5376140049560197233, 3419101200393677916],[3333809532871767050, 1706727558184035040, 1313118633272755305, 6921306525609832782, 4718082129766848554, 6392633230572620809, 9101331612595625484, 4557881944487028110],[7466904668961235751, 8933129187443031347, 3112174930046545881, 5130158933115965913, 5800771243371928847, 4466297455958177152, 7099747849179280600, 9031427603395551703],[6303157315486841444, 3494701525842084021, 2437503208726729858, 6102810210026376930, 8337705292056011263, 579075561581995792, 3177879963055948983, 3952987451840075344],[7880330889252240356, 3502896738017424089, 8109748024224541786, 318009306818032902, 4109680169606714536, 6448314865778395684, 3970609549474699221, 4659765280823298766],[1785313034236883665, 1926440109862884659, 6761216311249957535, 8312856078107858392, 6781939352154365033, 5836696426299851884, 1941753402768810240, 8569350992621662734]]","[[4752739531445704570, 5858872222876547869, 7592541111901653993, 8579077858762976440, 1017311469007926318, 4875233040420097986, 2701009489047958576, 4563096817680661571],[2953292983260936501, 3510488860374425456, 4578313979197161745, 4681378268502932939, 4380449107426583358, 1022129943877264693, 8972855842506356324, 4987180591450132479],[5258544891660456965, 7655569017017120587, 4369773239638163807, 5194844754728913862, 3973730298676851017, 6566746920329976762, 8260223961814607349, 2144325879812520507],[6401560538192980727, 695139130388761710, 4066577603695271107, 5589940513213803425, 5180549117006122590, 515659378705364864, 5374335773835867422, 7706769958850827341],[1730231474376175063, 8377146693870045500, 2567183368609180295, 533230726660534586, 6895217727417289169, 8456425721055825639, 5278681043177010851, 4746981170121870514],[5589699029122882906, 7055362905822908129, 7614309677903705150, 7262472510456693357, 602376698118904258, 3424385127136477729, 7940197905366573028, 8826105652265292237],[184016951451090021, 4489678638540045373, 2281677860645583910, 981341609761606150, 8057676633747584048, 4703748281601883181, 2068298465895266960, 8782031263632265275],[139757894438527804, 7536481095454597494, 2184281044014840117, 2986224373725946354, 382462655571455293, 4813353575668785532, 42810027435922085, 7147184994996681289]]"
values_16,3,"{5987115823250026449, 5775679187711843332, 1138412668835768631","[[8727987034939245043, 33506701900135364, 1840938360204191479],[1831474938057325961, 2423846569769127416, 8306364385332357092],[7596911325010167661, 8404811612783609050, 3094814825807001108]]","[[3678963731478934651, 6243143642998312537, 1062135899115563101],[3899372786550936613, 728831195068127517, 7407467309403534928],[1006696596315053106, 1298173772217645402, 1340700547434514824]]"
values_34,6,"{8582109351705211839, 7096124327614529961, 1687631884082576453, 8429400936273977755, 7503042271272490562, 3719633276101087244","[[1151675152767142770, 990462700942092169, 4823690435898700961, 6439771042371096755, 2942600314777725442, 317218905549710559],[625472452439828790, 3615218066810701255, 8454524333153429463, 8343100523245722233, 2269157802549156595, 4925058794214406354],[5490077018813840786, 3285375028913877565, 8917550466193461791, 2958304586921319693, 4004281219042921509, 7558599123006360334],[5204871661016438509, 5286689195876699815, 3486308913213238204, 1283502171264629522, 5393862503815244263, 7976033492108654105],[2178800204969384676, 1391421311145626155, 7743794626591484024, 990088044773777558, 3398959169723265809, 6495594797210951707],[5940415688850818039, 1089064942561675208, 3672045981000235282, 8772083208506446830, 7942135031745862263, 6533075256181362368]]","[[1098080525877123687, 6571255738805798547, 1427791205821136826, 2896885441665991125, 5108644207498663981, 2171089145262050552],[3706633167397718620, 4271259620489618787, 1212177513122421406, 8738528109152492783, 6870488494345762953, 4626438088591806813],[5878066147528597704, 6572911824416081039, 6290704852248339893, 5992033938562924385, 4849296949059427413, 5393319964837276212],[8654706168017970386, 3161202215229718822, 368178779119116035, 7058509039367992534, 1299699611635536996, 2190187602868267456],[8018354677491969222, 6612406178187248273, 8988700141942357612, 3412985917921424868, 524822340970699154, 8759182897012264377],[6989318465895162156, 2604466293663221804, 8278497187914614098, 5848115527705166131, 3084128311579420547, 4798800767455798743]]"
values_82,5,"{9070247890839887376, 7070292040618322362, 5143534598782307195, 8559710467311414322, 8090250925570437993","[[6936210248215901298, 3498218286872667268, 3593927252157071273, 9136569909180381806, 7600718517473718242],[6188870878151148766, 8564836878786629628, 6010514422322162048, 4628493972694183381, 936631805459927959],[3683305675455610701, 9150839057023642749, 1725469887780483122, 2943756820553692461, 600000595871934759],[1358210359155373716, 5241203378951109283, 2074456824959979395, 1089237765227726952, 1698813533131771950],[1527577803962100388, 2121877424378906336, 1540558161888680638, 5603364302671942729, 4035399688421568759]]","[[8579390335036527012, 2296413757790670684, 9029917799660257787, 8800259634168599713, 8021265946994381465],[1432803454612354849, 129193932062011410, 743483640952546831, 5852656055398614475, 1365342793942370705],[2577404846162035042, 4240751929407868708, 6741718687483617441, 6146683191229637181, 6675771440625309962],[1244812449046119180, 4231704916145617860, 9035187222987072459, 2391371161107543927, 6946683724958631522],[8531372378868730393, 495664059121990908, 2992051766752683990, 1788916132539503380, 2061595636241936801]]"
values_46,4,"{5847806800034409042, 4687356286323879580, 5574744244017543332, 2633072013908435163","[[6022580279900414839, 1186427013367959644, 1435690027073783160, 1086671392724523473],[6536319959559943551, 2739530292530074693, 5215128944866789626, 6433418202348230106],[3643554320724213050, 8867624005451875601, 7532461646440723005, 1545603531516009417],[8143854122807641608, 8612110999004782008, 7573559738453377089, 7069725063472351232]]","[[4347919417306382605, 3781034191323096750, 1536522679155990568, 5604443388792826937],[7984870519163741102, 4250676601021295355, 2913542939058761630, 6836077008938266313],[6926343085426520667, 7893906226991142646, 9126912118816719953, 379375875936440997],[4628282989431877963, 8334226284410147480, 9212528017976318299, 9166115378609796089]]"
values_27,2,"{3554513085539295876, 3392728706586696345","[[9026586058360488818, 3729555911771508964],[5398781652249181191, 4930580491206370583]]","[[9084491204467214518, 5974349361524471898],[8779502574949683820, 2661003960029745142]]"
values_20,3,"{8240449696384789933, 8368722733750772824, 9047666937515231716","[[6619714918664450589, 7673236698296987970, 3741145214269316723],[3242492726868129194, 1952569521299714399, 8137860173830276038],[1652626236190453270, 1166026224909804865, 3667465832744234078]]","[[1808125972288297597, 8016349889448081379, 500232870384466692],[5705660023798200294, 3453595526753724536, 4491563526249551732],[2543435778667490949, 3666111252385976392, 5672263876332559600]]"
values_9,8,"{4661039310758386954, 4683611796648653402, 7188883110739434304, 5597619295175902803, 1641667211633765232, 1654171323448788552, 5097201374215379396, 634334030522499382","[[8258012518988333293, 7001948329963098776, 2346735914890634293, 2804233169639855740, 6636738399894139185, 1866907439686827568, 4112345361228315430, 347281845716872858],[1214096549759942499, 1589731973308032684, 7757717058462309071, 7105144984719586118, 1047840897298302657, 8140503401050823227, 3467164752312935681, 1781442106875086250],[7568985767071162411, 4787699503838351572, 3597492440563208042, 2449939260901870300, 7295365581339429135, 6724609948875561331, 4326644513686829650, 574668708507869753],[7791663987441077972, 819121984988736538, 5021949252663193513, 4746378474408504872, 3714784823760935508, 6033719662164950005, 8248196928821318976, 5267660401408510672],[3089267806823338235, 7639756179758451160, 3576529599515230351, 3656376263471722221, 8019509013623715825, 5461765433118877348, 7274394529835322482, 7259244257880126317],[2424562230093022166, 510209969237864865, 9204770956646125456, 2667015557363860192, 3047024551097926788, 6027134688842101820, 3382645381912769994, 358652399458445769],[8101799325268128792, 6104594850038102502, 7998290786205361255, 1345586909591802945, 8500266881681551847, 1633967175623904611, 2732913364894404896, 257519890493827128],[252046118143575869, 3754077662370731434, 8434553642339001246, 7601073185254583838, 332709489470047711, 1602705048958992230, 963992453446523956, 3060477099569762019]]","[[1788518767817818294, 3047427112767693155, 5353172592998595552, 8557753898724002188, 2975789998226293245, 7588407694334566889, 3663942257206207115, 7074982660660437365],[5593234482740155610, 5176436068379783079, 639875939662811005, 869148146603464285, 631542888614478973, 5161429369200663606, 5911967606529187529, 1968544361400579212],[7486756338646375888, 164521108576604954, 3135046461823734672, 3502773138574170693, 5662865955566778487, 1750799017474096817, 4181644815555621058, 4104132146552841844],[7080594931793382572, 6538021049694623767, 2604103685296031386, 7680995939904810076, 6600706230327212919, 4822884540330753998, 8729848845667929227, 5481852168373131272],[5842447828715380188, 5480278058944998877, 1285446803965407043, 7951602495539629958, 1298746254301396289, 2736410641678071531, 3671571127291098776, 9190723882581271344],[4292012475548128825, 6277098099073507920, 3393694602522680602, 1453049524321506235, 2084987452514529426, 4819002187270597258, 6144258727461103878, 7017577725485236818],[6189652664784824032, 6364864533045342631, 6635501393489013530, 7179806886788227136, 8596602465781478087, 3432061566466591514, 8169839696652436511, 4061539649379571970],[4331157698812721925, 3904740447674799507, 2988007003426243198, 6953722105026321828, 2593908531856514389, 3280757084245176275, 6218894217580504527, 1176233474518798898]]"
values_92,9,"{8925523003803295474, 1107501264787504533, 3369106076190091860, 1615435589929936780, 5943189740813349472, 8187234864435287356, 864929035053175655, 3914038389577548787, 6100993514350936201","[[9043204910198768822, 7008211604959114289, 6823536419793634792, 498285816135438400, 4095340520063452128, 1358551622657056255, 8444546705124377984, 5095141538843716507, 8162419298472064818],[4830964118097022622, 308365173908145407, 306507652198580324, 1202531152209222652, 6892510344473100569, 2867644545031555630, 2743879276778595501, 7057078535059634133, 6201410986009779073],[5551213349064726131, 2845814031562076941, 2039307702401779575, 8327750218092716557, 4978408188037393462, 6525074237067936301, 3902917445688969420, 4187800271948477545, 4542102788993815339],[6122603691692050976, 3471729611111543522, 3426367768465351860, 3546634667721254196, 9055388214783150887, 7461300859927958386, 4070675072500449864, 6774086594213229750, 6333279692316420988],[2263829254615606499, 4378077198510120453, 1062464033599404547, 7241726409836021316, 4431800516258135685, 591007756190557475, 6908199026642777114, 8823919489232875893, 1430410181763190456],[194530156464559223, 8355399066468404647, 3739496503677808540, 5682800899760766661, 6962023344227147941, 1458458975409275713, 745667438135235360, 2891094402511102741, 6602001398983156532],[6679540448183063372, 3686493108191510581, 3895919842796860299, 852408929128123148, 8400092522575497047, 4769357611571620754, 4938645838885226032, 3439726621353985941, 2187287223711904057],[697438222246766905, 6716053319314563080, 8167672896271931236, 6672180414561324105, 5660247528074323847, 6110908519025886572, 8497671879403333866, 1563391456083583964, 2743812935395419575],[4422298510049734008, 6372454335839749844, 1731964654480541827, 6733410055147354953, 6098828740694121211, 5447049432482837664, 1564827506396942812, 5709061002522280617, 8293261363049152167]]","[[682260715061596044, 6579266745583465063, 1559945729775144051, 5602993912195118518, 6766639269109314180, 686453773521624670, 8166872051999947093, 196994146823166720, 3403056031921700620],[5814963874886188362, 6056937128496761382, 3900625582025938717, 8090184405211217184, 968984825335921692, 8303660115226420440, 6878992773257331604, 5106555935756291647, 5606337990499287584],[3875421325324086114, 807054363877726382, 8390786841125624497, 5139705906501561786, 2126762473534091957, 3859435814284272515, 1859742829163283923, 781454082995300216, 7340401375967955023],[7222313524115207999, 7333868242259596602, 2327511572076839693, 1997641106173744436, 3949099882569209966, 625039021507307678, 6595807894366287075, 4113077762544588016, 3455083998357371415],[5645992841114469204, 6239122478649142155, 3466170452127989837, 1535694527390629028, 1536803769443693820, 200380711463851036, 3445145576255262385, 6852595944146328527, 8864396607555399836],[3410065755233406264, 6527089651240295867, 2593329052346251631, 8002080153976999187, 3645918172097357803, 5871672810142771930, 5348923648356049329, 2430801741692257247, 6500277995881049925],[557996206915765064, 4137395653014686129, 5853595546989371533, 2830943222981387528, 1552051581827841329, 6951694173360722584, 1915769564054057655, 8334824537713757012, 2566626457320942162],[532438437237061349, 8091395032842965437, 6877534223292024217, 8318047478378861406, 8206478680481579081, 2105344656231643240, 3116583530349035092, 2368887416172276354, 1899658791825658656],[3826120641332432342, 1448955382889322651, 6332032859819705167, 6048827227767644539, 908985426747114498, 4343596122118529587, 5793971705790207463, 5931187115655131689, 3746611960061982154]]"
values_3,9,"{7442576770926354328, 1204960319207618452, 1467481059498427167, 308121510551105411, 576128207624968412, 5432584254291449736, 5773460825943827933, 1697055720971480428, 382504154903839829","[[864604251286758988, 242348642218253182, 5440101808433782660, 8976655682557853287, 5101510377394670126, 441840128162313690, 7254470667593592577, 5328373957501561685, 4304072828183061675],[8236939286081255336, 5127458207323371396, 6774635820367390792, 2795741837175902588, 9002740705510160609, 2911541786641294047, 6682309904003121838, 1678505271232791732, 7976186296431950818],[6359008683419124423, 8306530847534600197, 3514698514498676836, 5613659957306884731, 4339739162104084652, 1198785834222899955, 469677872125829220, 7759176426857861586, 4141085854649877675],[6108681241852235755, 198525453676102789, 6164454768590193355, 7540397344411359997, 7970195947847387033, 3477213007079361736, 7742881522781973107, 7762770033011921297, 2109161098346675040],[1660230792104363106, 5655791604807750936, 3552270858508840009, 1992870522522336774, 4364844352864140088, 609422434068789319, 1828456418399180306, 8568563810520900550, 8214539633637208037],[4052800071042246293, 8959303685892553897, 4350168493594992281, 9118195571024215263, 5617946998291534752, 2835819648978269062, 5637057411199779471, 384043297505218215, 1247719189222190858],[2405890147071287893, 1371685246968469542, 8433146268481534278, 5672773915619173308, 1708007547185689479, 4107916177417254807, 8795073186539121933, 5523923459054866973, 5217932956953044788],[8776499502749265145, 6939654791053647173, 7075989079515160804, 3528652197384130887, 787562723085661699, 5857642145752370791, 3711526278270660589, 3188117426010175470, 5455520184616667832],[2614555791677234219, 1683454743381222179, 6418989642306168831, 8551533340026610835, 2902874848257406416, 6144659687047183887, 4818707434592722216, 1605366196951638392, 7692452340547256384]]","[[269707556562809848, 5083140765177709685, 6746244335287749050, 8092151566593052959, 5758244195544271155, 6196597655065563136, 2326084903034082611, 6951683635792156892, 5145148184227836600],[5528182825400082059, 2192134884382443442, 7121419197556828043, 1730777169840987285, 6730080072638956909, 5486129562024320772, 5985636484905961633, 5345425224552508073, 7784556424448991748],[3834178174768709968, 4522452803421213993, 7365868653374976037, 4520317322898266002, 1281758041285714857, 5432224922113301567, 6596257062600991736, 8772486820420661981, 3334952931741023391],[7436641120979228107, 6658413632027223400, 4188319878200055100, 603881521067494173, 588570024337259127, 8414627377398112263, 5642371684239116741, 1951949369222083305, 2775119836968431109],[3568315300789906177, 7734370281795467651, 7888968951484337149, 2464976676655565444, 8426337991885127792, 5043915556440630347, 2151447511166228201, 5874590756265659153, 131589009983848134],[4903598648126850194, 7226175877647745567, 7243954569395523273, 5976601219375725218, 1876945736629647131, 752318084896274737, 3519400849393172269, 7179959891937437993, 5678010617516463665],[6907240859967285263, 2625939202550756628, 2090113240891545676, 614078688177064444, 5101226308594385619, 29180996243094539, 1107546857893000143, 7776993912531266349, 4357463494906887181],[4729507476783243736, 7440983446383568472, 6192215707658257285, 7510013549048480180, 7659783555344103770, 7034283366805971664, 5969753743671094539, 2613873954113541640, 2834248889290116807],[8556729047441827527, 218208821901012135, 7522181831600524669, 1316180249512435767, 5739345584578590750, 5855666807865321951, 1708047846397389317, 5665530756176429859, 5048956405852761885]]"
values_98,4,"{4003838126100866047, 1790151017268049063, 4673999813189648016, 818711003589538163","[[141840010757615386, 7377964013677947451, 9034694741713667445, 7338641086177546284],[1990465070238013722, 5496728696673927807, 1166920716258135583, 8332489576402298789],[692332747556069288, 7659557339462741087, 767599285480223957, 3427590074805749983],[485263366737947934, 2604436564273433509, 3012181884290870773, 2369465008238830237]]","[[8251122311635124769, 1480925309210197155, 1558238624263423455, 5589148360343182352],[1922030066661600798, 1216229943725189546, 1018817286806179005, 7232844853214955618],[2575844359641873054, 161040113278410225, 1437860562411255056, 8359005742790302891],[563903407077885096, 3895810877450606906, 5281236099650157175, 6616724448591431691]]"
values_29,6,"{9163472840965057567, 7123600867789671065, 6124357746922305133, 2534399745606619380, 2245690631594151894, 525637671073308227","[[8667818552746735169, 906690635976453084, 4237950229409718465, 4705733812469094658, 777404954763780671, 1144051648258923839],[4248399406157524218, 6020291830770395401, 2403155592843178478, 2620626772987618181, 6502521752227257772, 2761293996436930254],[8521639335878728447, 9134395462370355858, 6335504342359110169, 1901766693678858441, 8929332377449052319, 8869673182054244264],[7631994882044314268, 6133790706223558379, 269688503689679958, 6659031402484054567, 3357075920022932041, 6346140956309862558],[1631306930027725018, 7297520509812764499, 3020213239988116450, 2583381532129357023, 2225047218924709056, 5022507955725815828],[6994302634070182035, 6655122084752477535, 8985574531617567983, 8639399491004131546, 3798513630410706524, 5414131550394236452]]","[[8187319158108836445, 4577776819139459764, 3650380317914668662, 6941221693697678253, 773981627732152238, 8612255957363641506],[4116071831488063508, 2279872047624736044, 5774792718680546209, 5998277516377488958, 3239431687578039900, 7505112949751410508],[3363010737124662485, 1424677269709478012, 6871832306455967505, 5231093676768759521, 5308020044527998182, 3098482785297597453],[4446174789890188093, 1356235872426860275, 386401887608542740, 7845885702758164123, 5651705061863073894, 8895643959443800364],[7312442275872201832, 3565471316395279498, 6270853470096116771, 1287716135321934217, 5434666178720502038, 2288077406009626877],[4835240165748296623, 8822290535484564794, 4224380964116276251, 6363657570165892749, 6879321311334099241, 4851549213825483238]]"
values_80,7,"{2930799024290228500, 1857263307528860725, 6313519669232670463, 6476084856384375410, 6806654948141502445, 6147149350360909161, 2506762468910907238","[[9017596381226493287, 2780735007654128482, 2465525910159668762, 41626943277318510, 2422318985042936812, 96871938198391460, 4920997869907023444],[6738047086975367101, 4385549473226862172, 569383490434572425, 7900852296779766949, 2941047688867002242, 2319983616862084303, 8608967480036779337],[8923251536019572812, 535654998841994655, 3740757215919226022, 3917123857997163451, 700935526499047147, 7265770760560076418, 7244912726764113705],[2262603735042234074, 7291077928362619805, 7568237673813612262, 861910610209336597, 6676256383058775335, 2898385800574839789, 4768578408195390241],[4748853126827175056, 5681000149635679547, 6476393526359217941, 689377691920578446, 8767411437553080540, 5762956686060038085, 3014331840538521806],[2419728885674123141, 7092502183012274417, 7568282501922822038, 8272718003879217622, 8703419070019160070, 6616397772910876398, 9123855646423376529],[4565499571283743473, 6105002646166382909, 3977237690542822066, 6503254721385653374, 5198978614569673124, 3435745882278306239, 2694113776397114832]]","[[8394993881710775197, 4039552605616302062, 1983323911968641765, 6512420998641665115, 6164064236762264946, 2495233287958307371, 6038998079403357451],[8094157345361322632, 8296920628345515998, 8316571972424100149, 418649733892745474, 9072180280235025730, 711963049329024130, 413017620053189809],[7501998019906722886, 2452168031306356009, 3460887460311140617, 5344985827983942877, 4177880942840263141, 508694330003701727, 2337298305922427614],[1199786537488638612, 859996108013996205, 1171117184424022648, 3406252856631969982, 8473213853555741009, 9043377598696837558, 3649914699026401279],[8517486023278899784, 6882908413531770495, 4892950544345585079, 5440765133478160024, 3393856232802859034, 378659734899326100, 103444309476015783],[1525565172270375443, 739395949630746753, 7915542431719680326, 3704699999533362656, 4534682392641279190, 2121990428174458472, 6771649334173813603],[9202454372244122899, 6102272798924038882, 7607748625674764317, 5524023860180640680, 1638248858286811356, 2176385600804857477, 531861319079380651]]"
values_73,8,"{5748863680392106755, 2458006281027610079, 1154737882151362302, 8287040154098552968, 8235899508022880143, 9179035568805331252, 119306368961560519, 5241261466805718504","[[7853831330143479697, 5398865443767164743, 8291144615821107092, 2396257728079530508, 753013460756970300, 6700492965853882348, 5496962777207928886, 5759374129348760409],[4359021146672035308, 4214855056951814426, 3863400964076415570, 2475639984411586836, 5340680579637994063, 3963684402213040354, 2347985958210615193, 587110366234138989],[6576842705578175369, 4614187158643520692, 5474219335213525195, 2678289110746779920, 4033130806087816625, 4717576327201845539, 8026306803360082813, 6184809809820721922],[2485452779564254562, 1468854642464043976, 2230285603040423258, 2220205481065178160, 8276511185556389910, 6850406767627338511, 5829031528903025256, 525351148821939381],[2218218282052512936, 1766112250214617717, 6620989630626372072, 29446872836606543, 2254628675716525861, 2899410129392829614, 188441717873684142, 5939603546904736117],[8512578718256625428, 3313200808616109257, 6222931356117763189, 2766404928179789514, 6941858623420452030, 4207499831802759979, 1340496232572469023, 3217026653922909303],[863860407119377694, 7199891473179751929, 2833101533335043118, 7573705868302325170, 3544105181570877453, 364220280964329264, 401110178400736064, 96352473775821563],[6980578157741312752, 6158127101062947718, 3049659268547985456, 2909808464149178450, 5083377358987137200, 1105406904997909296, 7127618187895885112, 2291745067335454901]]","[[4702082409549577891, 5803127877824028801, 2465193193453477897, 1274284712308537174, 541214423818351516, 2805388815775402215, 8666800813970151470, 1874837544941504621],[7248123034219077460, 1847900471613238865, 1026583070713566399, 9101552920415446464, 2751547732292479383, 5414343201571033787, 8772696295652420953, 7959430187239283625],[8850184763962547135, 9181958081887781644, 3072411437076183561, 4580995248026082836, 3224744597889469759, 1717182745629837384, 391587772712365996, 865585205690318346],[5700558503158639699, 4267498530390020241, 8663460042263862561, 4434321827734255059, 3739937289694814628, 3662579915574777981, 1221388351251998634, 6219940646614050053],[7413227216613347415, 444985265831672733, 1647794537152023377, 4731148751328059377, 4211318560872257660, 2304169137808665191, 2364399818199822434, 6885510284785950632],[5058678155225163871, 3859388935514528975, 8439055285738746597, 943587762938077408, 2654144164942754228, 545652341441961532, 8619701771763317073, 7378978902136808423],[6869205402660130859, 1338943043615191441, 1080196242912328678, 8624737252025594542, 510411139909388198, 387642656978811836, 6089547519074473190, 2874249532389651383],[3255670912009156435, 1005363461816766006, 6657845019210706214, 1937940876193125115, 8116395191633085725, 644646006223056713, 4774641676968811096, 5090289707976715635]]"
