inputName,size,available[size],allocated[size][size],max[size][size]
values_65,8,"{2042986089, 1772432516, 51255707, 663436157, 2105384682, 1128997030, 701662347, 28401747","[[1857052153, 1051851063, 1471194804, 1634553481, 224920547, 1232070449, 464926415, 115213550],[853908443, 2119363002, 1389024649, 737930982, 894049236, 1305740735, 1177090138, 833980060],[196675289, 390581379, 1249427009, 932722704, 642154152, 803732279, 1193089476, 317583764],[1153191676, 1394589419, 798122472, 483441888, 1506430083, 549768266, 2135094992, 970805633],[1775197272, 1046370987, 195227817, 571784883, 743660326, 493670660, 1669443108, 28031567],[2116152822, 1653255686, 220823133, 1278640301, 2015971374, 1376844049, 1082969266, 1205656372],[1783739835, 394653170, 1531467030, 2102050393, 363861593, 2003173527, 1655588619, 1036740610],[1370080016, 2038257874, 288357141, 2001736231, 1914843893, 405185548, 1318178171, 2133600436]]","[[439461259, 167871919, 1276025815, 1224240696, 989766487, 860917362, 1338859812, 1378544088],[2145048789, 182465495, 1596009576, 1258423437, 1694244861, 816726073, 1095222214, 1671258887],[1070736179, 1037092192, 1928514996, 1149681385, 2007253259, 144145235, 1023541260, 826211763],[430892547, 236303689, 971383941, 2106865090, 873163653, 631950388, 1770150411, 1699557714],[1962716089, 831972344, 2123338125, 1086543875, 1931086083, 1666090730, 1757216907, 742988734],[1052993238, 289408952, 176272853, 399348408, 170774500, 518012821, 1642826468, 1637888657],[832071713, 168829987, 323679362, 1006132936, 1235992924, 1901614034, 919221462, 2118851247],[1521549476, 339204613, 1286966694, 1446194242, 661059232, 532244186, 1180281474, 2125819241]]"
values_62,10,"{1368981344, 1214758096, 2035919866, 22981544, 506242468, 422736037, 547564824, 1368091888, 1456720388, 1154057816","[[16309326, 630670489, 1909347966, 1615150954, 1028809495, 1586671988, 274260064, 1557217370, 4331885, 1480935958],[1575675143, 1785800190, 1758057497, 1675491155, 1630553902, 439837021, 306800954, 1410540973, 1908137431, 234668155],[1849622013, 87103282, 590803972, 695738758, 105248657, 1914746881, 812175875, 824251348, 1123507866, 1252378267],[1027615401, 145343933, 525819605, 777079231, 1631583437, 25884227, 1771242929, 362497132, 1973124954, 1162872916],[1873897273, 1775085245, 170043423, 1179756287, 235653686, 1144191301, 1279159228, 1813255859, 957907290, 297487486],[756455798, 1329824422, 1010398680, 938266094, 562781074, 1968608475, 209733840, 1768720939, 753869112, 1527558932],[2051875735, 917617147, 582159426, 2001839302, 783637799, 1366059241, 1911435581, 153948022, 777483050, 1661718897],[1046879434, 873736867, 583095046, 2074573847, 139380218, 1997249112, 1668011671, 211882521, 618354783, 1525620190],[1634232868, 225730224, 239430737, 1876909693, 230543597, 1029092021, 773380380, 969113036, 713597002, 469212979],[221087998, 1244776568, 1105181691, 1723280331, 558500211, 951172260, 1115151687, 1465214274, 325834523, 608199289]]","[[1378854032, 1902587330, 1399780626, 65012917, 188600706, 2114612472, 114425373, 1406241827, 1040850631, 842478469],[1997965559, 599226438, 1255714707, 1450049888, 2055679128, 1314423299, 487031690, 729838477, 920545333, 602213247],[682614107, 1502096328, 976461220, 1389335920, 647587210, 328236556, 813942693, 1954077802, 1427087061, 210227409],[1975267451, 889241267, 892847063, 1684040565, 1595686833, 1202714090, 1143182093, 831941785, 33103447, 187300390],[1526557376, 687543822, 1133628494, 1076512388, 2041609460, 115934532, 1849055824, 417224588, 1255953913, 152870833],[15325041, 201640264, 1750154203, 117394447, 463046364, 207731784, 1493481579, 623817573, 514361849, 519763380],[1783110001, 856555167, 755142841, 234080785, 849827443, 604893358, 2074003308, 75420556, 745350012, 1742243773],[914520165, 1576965128, 1267645429, 2049262633, 575023402, 108174926, 2092554648, 2035492076, 1099652826, 511522817],[405402644, 910187952, 830301825, 1924282207, 805331434, 893230524, 740417433, 1768372191, 601356202, 1701766190],[1490716607, 1324243611, 1730182579, 975576562, 1369490549, 1326994133, 946337170, 1765971065, 1365027489, 1148020073]]"
values_21,12,"{893172228, 619373255, 1294083540, 1482405716, 1150962626, 93828316, 1645699452, 202862649, 201852357, 2129161957, 1308040445, 1449919673","[[1961968668, 446849627, 471121785, 853504991, 976377007, 951679562, 505005747, 1045265499, 1053015798, 98292891, 909695761, 316472894],[674015014, 821608796, 466527684, 219478699, 999837154, 521747216, 1343604469, 1374071355, 652785275, 1052214275, 85425459, 540761081],[1411295682, 697893580, 1664623721, 2070632401, 431708814, 421158942, 1554772419, 498339412, 536489311, 1753688376, 85495723, 1849801711],[98883013, 1220238618, 1919181953, 1556484397, 909231884, 1602372313, 1714481680, 1637921140, 1559240512, 1186792582, 1667587765, 1535738544],[795793318, 256734486, 833454206, 1409299183, 889891791, 1819406634, 1303605155, 1390685231, 1317606746, 1246623013, 1811237591, 1101925901],[571819830, 219878375, 153958657, 548965381, 1668942394, 393097042, 1363022236, 845701963, 873753447, 380835936, 107142646, 1641207384],[786410541, 306022865, 1716267570, 921843753, 915664933, 1039524783, 1488326045, 671964866, 68076851, 1772636374, 132518446, 1220906331],[1317995194, 367100897, 449925291, 1156684717, 1964206883, 2058080160, 1324489441, 1869443686, 1204686542, 73686801, 527792346, 217690478],[183469197, 1989301667, 905046613, 1774183486, 834585437, 2127612989, 1214747876, 765157109, 968129099, 2084244013, 1339317727, 124481228],[242438762, 1358475453, 1579556559, 1851040262, 50529418, 1061533878, 19915288, 931421234, 1918803869, 91881262, 1042027675, 1400739059],[1923100347, 651235318, 1469612971, 651219732, 945981441, 963917087, 1645501869, 878414977, 411288002, 1023034269, 1777999785, 1467224385],[1979454087, 1968809046, 2112920372, 2002042645, 527523573, 2140469520, 1667570288, 736557452, 336517929, 623228941, 1583966748, 1062349877]]","[[104064117, 129105090, 1648581312, 180106760, 1123114646, 1582177149, 1006285684, 191442711, 272120388, 366844503, 693220354, 422517990],[412520493, 1864396671, 79222395, 977511556, 1968488921, 1027411735, 591478954, 1944340352, 486367163, 1676673132, 1538928678, 306784591],[432236897, 765468357, 1721277090, 1256904329, 275564111, 1578438426, 630696383, 780711631, 1487375441, 1734638540, 1604384632, 1485874922],[593078189, 1829943706, 1441036210, 2048185047, 1629507666, 1745509281, 1423762078, 1128138400, 415603881, 1658614301, 1597534867, 1484218806],[2000406580, 77327562, 243820835, 361195455, 1135109507, 1523055055, 245269950, 1883807271, 1479172754, 1539317949, 1989580756, 1531904242],[672043929, 761663725, 1766728159, 733176268, 1031073670, 1041240511, 58019887, 774656955, 975238880, 1890211683, 1730298939, 133867247],[170638604, 862575113, 509345595, 1461303470, 1747665740, 645341797, 1302746016, 1999857816, 1325318233, 1568661537, 1274491460, 722534716],[1925785096, 386607279, 296031273, 1539743224, 2101971027, 1157026413, 1791237458, 161336630, 1772743668, 1648492691, 265822091, 1071243716],[1363844121, 680207081, 1893757811, 1413723616, 59056184, 1399963982, 924179567, 1201995523, 98629485, 1232080451, 644240457, 1261769018],[1173433308, 346397499, 1079161142, 140905149, 461204608, 1151995664, 1120169163, 1380264473, 415276063, 1439193932, 1002248951, 948750924],[2100891378, 1462331871, 1809675450, 58162757, 958935175, 450534866, 1779856291, 962247366, 1468527798, 594808514, 958613851, 742664962],[1720143659, 1926533720, 1182346083, 1247945468, 1372703619, 1035204997, 1018925568, 1465620845, 1415229793, 768660019, 755824630, 247251241]]"
values_95,12,"{1708291381, 1073433384, 1210747168, 1630169059, 258183814, 2131769263, 488389777, 561644147, 1746825206, 1481663938, 1043462557, 240849413","[[1785627359, 12973874, 550596579, 313245587, 1331583705, 94647075, 1620224832, 479105218, 490671449, 717799064, 1437186720, 1200292389],[1960889780, 534619538, 604495367, 1355236528, 1028591531, 655546559, 473910526, 1531366989, 614162778, 515241763, 1072593305, 422311882],[2022036124, 614233923, 467482009, 96807216, 589856361, 393277262, 661828312, 1513053567, 463296096, 674867080, 621916010, 54655231],[1251144632, 1307772270, 241810289, 395543621, 1447387056, 1019721635, 762764672, 383470020, 1593313523, 1927767955, 985084757, 13454148],[1190571, 621059923, 1530820834, 1611749916, 802207072, 562016087, 1680255095, 200331961, 1349166453, 598988339, 703869863, 838007926],[786773380, 492813764, 2062928534, 2014152002, 261613449, 1809991987, 172975918, 1185504940, 382311991, 649103257, 44300229, 1321974463],[611975015, 767675223, 784670864, 414277741, 1664151037, 1226577221, 68215968, 887508620, 1901244107, 205692732, 631989682, 1603215419],[640609774, 1450610426, 1124888124, 659997069, 353239909, 922227903, 1785693011, 1408024968, 1722077785, 1191814292, 775376492, 1143703960],[1961728157, 1156248183, 72513188, 1355663612, 27859870, 1800827643, 192950788, 1314192451, 372043316, 439403316, 1637397962, 101678961],[636501717, 1434302918, 730144186, 1923504349, 712214707, 2102819363, 1253267279, 595369157, 281962094, 1025833537, 562264776, 1739022339],[775998332, 1506196529, 1491509995, 91549770, 15922447, 1900271096, 717192259, 1047185863, 631329866, 1362537824, 1122683623, 1220900286],[1391801413, 1566107154, 164760028, 87795959, 956884100, 1863122030, 1428014288, 133066594, 584277247, 339210001, 2118229836, 125392577]]","[[2048215602, 123168760, 537332370, 1050863462, 1870381863, 1876094294, 770378759, 1532491840, 1760198610, 2052193088, 1975848724, 1419688402],[2049823155, 766655395, 197514403, 204313876, 833422678, 785878601, 1335350099, 2137956233, 1152315676, 1367326651, 598828017, 404681215],[1690518554, 445690030, 317933637, 1194506556, 932804095, 843231474, 1795940969, 793842841, 1297103603, 1251191416, 258413710, 1492640110],[1909450496, 1374588281, 683672878, 347902077, 330764770, 1964566342, 1275751878, 246286549, 1411471242, 1724573201, 14394571, 628812430],[1196434288, 465318370, 1208747804, 1910743822, 1795668485, 1370473066, 1800953863, 1338919254, 1278432097, 817068582, 1761557637, 2099907647],[1825316247, 832132136, 340834484, 601226035, 1534523377, 586497461, 472253686, 479437864, 357161850, 787754397, 1620059155, 810355958],[1750414090, 1231336722, 1858253243, 689044578, 818185285, 1092919954, 123744603, 1758875193, 2105973882, 418746943, 118076500, 1766507608],[1833760594, 1409806628, 853733666, 1565961272, 1697573859, 1111296059, 976698595, 1962382844, 692337905, 1192299348, 513314857, 505186988],[1953806704, 450871415, 412601277, 365888499, 511462604, 748036219, 1148526809, 450685386, 712932159, 1608880802, 1302322341, 1343045169],[2122095923, 806898652, 1261789213, 1618528057, 396949601, 1342145446, 905020017, 98699534, 1066419055, 1830042837, 1090553542, 1121897940],[933249912, 1044421192, 96610235, 789815382, 1175037837, 1044901467, 1425724355, 670953990, 795327467, 1915502413, 19995828, 896853234],[1361837132, 1581036408, 1628648546, 1574274217, 773166370, 2062830508, 1823372882, 1117087981, 1917628167, 592558886, 1623613936, 848022001]]"
values_84,3,"{726491267, 1073946200, 25515739","[[119190641, 2123350236, 1422855570],[595406532, 1171862698, 1228093698],[834975732, 656066313, 1512860060]]","[[533646170, 1481495562, 909857639],[297569493, 178847644, 719486392],[795641331, 974595994, 1745452365]]"
values_58,2,"{59947642, 59474580","[[1577485670, 376983420],[344740211, 1212300972]]","[[1997134528, 508312060],[366006470, 57619883]]"
values_64,2,"{1118117998, 1187939107","[[1624645796, 364854644],[1050844773, 1872572500]]","[[1600969603, 1101993176],[2060196890, 1949838619]]"
values_83,10,"{1733555528, 10321242, 684545480, 2023226621, 551811238, 649252018, 1877937252, 1161285050, 327417129, 2112163931","[[443501489, 2005346259, 1346316761, 1001431458, 492397993, 1642029270, 2096334525, 1942337371, 102335919, 546941865],[1050167221, 1392790485, 803942492, 1262919233, 490580733, 1942802474, 1008990031, 1239507847, 770265360, 703481824],[1425403709, 1243435960, 176100663, 1868475154, 1236168494, 1360565225, 174125375, 1512295102, 1612679279, 2089051180],[1024594561, 197409471, 270091009, 1451829200, 1965031211, 981695963, 1675139558, 379103773, 507423843, 736713228],[531734593, 482827591, 212936791, 49341745, 73488915, 1343994622, 378674208, 1726321226, 1559148222, 166185241],[239332058, 1790217225, 1867233353, 103369215, 2128180527, 1267177911, 1939627772, 176778219, 1717854226, 1201864784],[1339089975, 872890194, 397241274, 1534152466, 276267498, 1228669710, 706674641, 208672687, 592030838, 1833724301],[296529932, 431135042, 1770835734, 716361731, 814383738, 1067690218, 283681986, 839483165, 1661282381, 2043755230],[197368308, 2079857061, 2028387813, 804695375, 2083557338, 2009133398, 1710138970, 298810876, 768764596, 960873521],[1491156062, 980239271, 119263339, 1241894905, 404229540, 127290654, 2118279550, 1235240089, 1753735934, 1383507759]]","[[2137675652, 266879573, 222406725, 1018733877, 1879475193, 1108479529, 482664187, 136010603, 1896617315, 224009529],[1580843486, 1748271080, 1446664281, 342890708, 195007020, 144389762, 1898427499, 2044793761, 16302961, 1072143708],[681166884, 1692504530, 481525724, 1470231428, 1476771996, 792002268, 1325996452, 948182960, 1380136663, 1257127731],[1228888421, 501907357, 1161767198, 1504558307, 1621441832, 835059255, 2000775681, 1032587661, 1524362525, 950541866],[1193476932, 1232999859, 2099892595, 581206768, 1775238981, 288333858, 373302288, 1496865106, 1421052218, 1603491738],[125056941, 469385999, 1999061767, 1642750385, 1645935147, 1859592073, 1973555022, 626627381, 2013614846, 609763545],[168183588, 1438694399, 1994307209, 955880166, 1100557444, 880255055, 1399629240, 1459896865, 1741883746, 95814267],[1839682678, 1136010029, 899853341, 377780001, 1336029469, 1475073696, 572003693, 1213615665, 1168236851, 118453066],[274060384, 864688889, 182436147, 1218561179, 1526410483, 1560783486, 1577309060, 1997266409, 2021560808, 1352620599],[1159622464, 276829908, 451088896, 243998664, 1580342882, 1088007358, 1732933014, 1662713086, 225537209, 92871116]]"
values_94,6,"{1651916435, 1989218350, 1640820230, 1033106037, 2074869302, 1268512452","[[1813924326, 550126618, 1497106118, 1076156202, 1876461135, 1554121215],[2143731043, 1178223488, 1230822089, 1879453626, 1563964333, 710221254],[1186250868, 1912037648, 914772026, 699000201, 1975329285, 308310055],[1012238547, 22601495, 1997687401, 1582113152, 2066766919, 1032353602],[900127910, 1004647463, 622346250, 1189254600, 1568758435, 1285946589],[1259303076, 190342376, 708567510, 302213780, 1367895932, 503829620]]","[[1599149355, 1762415132, 200464839, 1683399204, 1484758731, 1811022944],[913386113, 317157808, 845071528, 961663919, 102058100, 1793606984],[1000115047, 70366262, 1835971094, 76213232, 2062142214, 1075208611],[1133275126, 153560673, 370260374, 378983824, 1311356953, 257261106],[1607555692, 1640647858, 350294644, 1527259390, 1607223057, 2128909861],[1845182951, 860392508, 2076535908, 1216448699, 1677388595, 888999889]]"
values_0,5,"{132889093, 158733355, 702493392, 1719629666, 307748486","[[147039386, 781342783, 513691710, 1195686122, 1407741184],[953655787, 873377514, 900305248, 877384734, 1750424093],[191219603, 1532922356, 564927512, 431515284, 110145692],[814204665, 2075029595, 846438420, 497745757, 788253069],[990936708, 86730498, 211259156, 866524605, 1253697571]]","[[1798526886, 965069188, 1972267525, 231282131, 742443551],[1615343196, 1935190980, 1709748221, 1864033165, 1949311955],[13062260, 726257572, 2033745148, 1862772990, 1999778130],[905929557, 1012857039, 978005382, 1289485954, 350456375],[252525925, 1430548098, 121427625, 186537028, 1242144690]]"
values_99,10,"{1446892579, 1854369278, 1448752915, 2011861338, 659493105, 727534166, 1528768173, 2059608494, 2143003243, 1136642611","[[3712235, 1150103705, 1863961122, 690404294, 1412431735, 334142519, 1346718731, 623759719, 598377403, 2059173793],[2116223771, 1764552531, 1343382057, 2110516417, 1336416913, 1718073888, 948258031, 1980015149, 880995611, 1513675468],[2042066024, 976643463, 1677107547, 1839726457, 739922944, 1340411987, 1660562182, 1930571702, 1009856558, 132173799],[1959750311, 1655113506, 963728603, 1641922485, 992438025, 2057985951, 1380806284, 1549705864, 648187949, 557498128],[1167556564, 1087673709, 1953103975, 1983234412, 155606591, 816490101, 521502915, 1762926315, 1559891063, 675294247],[853513618, 1096006845, 793755531, 2105408518, 1368808190, 1487537956, 316443386, 1208634576, 1634794032, 389383702],[1959569027, 1463097116, 732805722, 186294175, 29946767, 2061885562, 2013329228, 1515184861, 684154186, 1726309271],[222294708, 1289354540, 1695139468, 1460183723, 630707560, 509097941, 1153083768, 1227956342, 1876288084, 572157489],[1027277757, 1724233165, 908982090, 1619725288, 2140930601, 1591575757, 1862904595, 1513155581, 2058743121, 918468700],[581955088, 691295450, 965854882, 1681646120, 2100703953, 472366825, 228123609, 1653429905, 757781017, 1642020066]]","[[546566637, 1111904219, 2115165276, 1171318135, 432372992, 1373894549, 980875407, 1519593928, 1093035628, 2122128726],[15006556, 1549641680, 1135364403, 24189782, 677437547, 1552975177, 1791207200, 371495032, 1053730561, 220146124],[331635768, 969058318, 566096397, 2056317308, 39223060, 1655411771, 1330582855, 1988814426, 1734144240, 911260334],[170354966, 160424571, 727754074, 2037105207, 441562334, 241445403, 785534940, 1792719507, 1433299900, 831125662],[197295274, 1235555611, 164547702, 1948439826, 1786485644, 1354015058, 432158943, 1603378327, 797099308, 1664881750],[1556582045, 1774349231, 1018437799, 1678173875, 294806363, 671871848, 189851352, 1488928962, 859809903, 1171588108],[1473171752, 2079478008, 2118626843, 609036341, 1527879265, 1832811857, 2109213616, 1597676037, 875749691, 1789568624],[839187727, 1162546885, 549933718, 1275632074, 1644355720, 12689263, 628606180, 2140894761, 1782279066, 1976768038],[1364222648, 857685590, 1397016297, 1574019060, 566825035, 1284012702, 979093471, 590257333, 1573960032, 900258799],[130239521, 55010597, 685185157, 1335894312, 1445410798, 1930999743, 2042092287, 1085675856, 446498890, 347577951]]"
