inputName,size,available[size],allocated[size][size],max[size][size]
values_28,7,"{3759589826987631440, 4254672256827358885, 7310717968593093300, 8019228155531961813, 2733562823358096860, 8245628140482184233, 6397632289082981738","[[2203932082349228764, 6404872896268252243, 884613858953789185, 5565701990311317454, 6306630790348545049, 814728159944844724, 8717473497601100833],[5918006607364484669, 7234234134717026823, 8080639745985260744, 3707126888102370811, 5668422450404000861, 3346474570330000433, 792169783557630824],[7845020171039873942, 8180171336390447284, 1757076766440326801, 2990465983119545621, 1065434358025613991, 5721157544197883915, 5772030340824657508],[8434814137169374026, 5643063799373431193, 323455969591075900, 244421742016109415, 2901592034359552025, 1829225081000666469, 1657432636475766121],[7549303650677802227, 4455170342576385817, 121232896229479462, 4345424031581837599, 7318186512066059647, 5506685925985695629, 3875686485624939212],[8503066715712873331, 8398122710156821054, 5448854798776780085, 5644712062842993912, 3947876594376333755, 7546139067771352825, 6481170996314278979],[6528172191355628492, 6788511224285321142, 3940541908134145899, 1091244375171822714, 6061271110325184421, 535473503029741847, 6455073166693839982]]","[[8346228593997676206, 3159068981633535119, 944614214479354427, 565510946700238882, 3857589315385167204, 4416189527124970167, 6138748488196115363],[1892587477047026169, 6545107977405615429, 4735274300237706726, 5849196818072713040, 388715199180632818, 3571214668749668865, 4004195486183328798],[6361343498859329889, 4099826969580434828, 5724194437692108380, 4455414712679431883, 658865056725921120, 173925121862713579, 701776095737407423],[4411110339032384051, 4397450061434925615, 2337831665859014087, 2021289595821769266, 4566519044817599793, 2926185869013315929, 3411253079663348827],[3232983277780024533, 3579336171754787087, 6102092922808459070, 5087851410140036034, 8624221121509124003, 2673467104090259752, 6705156217252397349],[6811625371681579725, 6536993564726592162, 6732889487416532449, 6788989043330895622, 3088633504654429425, 7243313361688478671, 6870882154541095474],[3542511933962634670, 6988692805471146759, 1688471816727260441, 9205901455887082524, 3560725504809749563, 661547328022356244, 3479127887463519598]]"
values_16,2,"{8878377100633701089, 2458508412927861992","[[2240771767331653827, 8520449901884009658],[5408651405823928378, 1203146856610738420]]","[[3109700097477871816, 3355169256485343451],[2144456548718051065, 2640166634309077691]]"
values_34,6,"{3200126249372658753, 5971873974842679833, 4777682965362649839, 5708590502703044058, 5598719391833430512, 6448717185190975271","[[8740386502476779514, 2559126273241544934, 5335744478475240820, 4980045416917652958, 323382547869009607, 4597541285210313024],[462750269609885292, 7924367589766317144, 2885102100745743080, 851542027765848047, 2430051393247957999, 2903865922389852850],[1353643163247051751, 7957405697372544687, 7671555725703370963, 9045059642097573221, 727433597901236790, 8779277059217922438],[3024790430019147555, 4446145876075436041, 6713563517132856670, 269615217705940440, 6270124413025147709, 578600798568762931],[8655262022505787824, 3956176280050628740, 4300741217560698857, 1386219779462160761, 8050537838475850769, 821772099575898866],[9065921309055398565, 9024067823857094836, 2815418133064833168, 7425650529001130427, 6712418415757849018, 2823104792211257081]]","[[4284628062509181138, 6197228609958307751, 767924533280061584, 1035299260893506647, 526135813125234878, 4316031670626299466],[324729976714222918, 7873123176821848110, 126636938779866492, 3108203987632695617, 5235751299550792468, 7799060780436626890],[5357549509922218995, 1592995471660124871, 8870068750791846465, 8176025373554043085, 4284302962288499460, 3192924247438520562],[6201301826971991793, 5580770563773909568, 3971604825675805846, 1245085506884460189, 8473448147382879651, 1734881402946673457],[1754209075937519179, 6213919466090109929, 6987558693481819384, 7533110358809796324, 2098238921484861504, 2860229767315869516],[6859865371743361746, 3037441419519308920, 5770008689118234339, 5562453261441199457, 5404522805897715888, 3426439974527090620]]"
values_82,6,"{58094525764126462, 2108561060760425645, 8885938247743539110, 8746707624601119464, 8291192334938313684, 2515966921563421880","[[4113426170984010520, 5373619296197804627, 6494967383210639563, 7838614625273515155, 7057838213757619013, 5920606093700004356],[4443059258743290651, 2940145606223853528, 1811989191072602487, 8755436862092677152, 4931397639258448067, 8648955865937143889],[4960724036693001085, 1704656394281375443, 2778856880572123488, 4321335907183754235, 6648658981460537954, 108053948101850433],[1862303597888603199, 1576847957402025421, 5690245632396765389, 3513232451779975588, 239191949089346646, 2167928496234292719],[8525366349917419505, 6685151921318446502, 4384635828268220477, 7987383997641177769, 2153096584304086406, 6718019816981075717],[5653404856382063497, 1342891606060273020, 954639092134689637, 4906114275578600459, 4542731750469084353, 6918438796681951678]]","[[5524644432256423909, 2100555281160214482, 1668793289206453975, 7807441760732904577, 991409478432721576, 8961114206688117955],[8195940827888767660, 5292339818869938843, 3328655369040386955, 5619142216239236827, 7048556905637456819, 6204824588587322143],[3363809643328834690, 7327838029444906018, 7807094042304938393, 3158148992797886745, 9199788748374009419, 5593188479375227293],[4952267520834998964, 3991637325611346601, 3182425978481186358, 4393290726323378052, 4995149792002547090, 8846408339597220125],[6628356144035235755, 4536120126573453550, 1919475096580390512, 4330766222311720057, 8050877384660223821, 3238046237314645909],[6645021643892720295, 7499968596170751277, 2594424999922726170, 2382055789676512180, 3762039504591136374, 7734495149966739519]]"
values_46,2,"{695016094655686940, 6567134799351529372","[[3986330219246219369, 1002461012479347263],[1137217814954430870, 8275624167180964435]]","[[6363705911613010068, 1857287717088825944],[3153056007213607497, 4939228680031278585]]"
values_27,8,"{8581757610867606981, 6389874513801816456, 6132126403706545492, 6434878855141892053, 1914622132838895357, 7172941636249881079, 8852255328179717555, 7215673522045892611","[[7682320769821241116, 603100907835658698, 4387339117510955874, 2621619575109587983, 1263168432138148297, 8961808833548729894, 6140900060650855466, 2714360808323719956],[8862490952019272873, 5989396143741582676, 4738699575244222422, 9111535009214987032, 7871542654675122405, 4107772793235739763, 4129745212554303800, 2737967697992107573],[3458613754723013780, 1529547507706415147, 7558699765645929800, 9199703241404502126, 3549267694699046030, 8489030805080532782, 7740236523984683403, 2320032792998912131],[7410740498179822366, 6017839074871504037, 518477091972816200, 8335694231710346066, 9090303591878903625, 1748142937264318624, 8279675245353402700, 6811385964013662992],[4955232921630850720, 8620739006056166067, 1943666871485487632, 2342240592299394246, 4249180394648425108, 3616603399048441292, 3608423245900966953, 1762078450754593716],[4855580906107534183, 4277549222559955344, 2897624751054786106, 5556445325029966635, 1072820556525723756, 7919678905215123338, 3460410917307044426, 2887010351736231599],[6902057684109147200, 5054857038427145959, 4631388847761514703, 3545272955735888391, 8939449321002809835, 7464039496029787457, 2979175905124148194, 2571745708514175884],[6661781356270363357, 8777409584043834948, 4882766030975430922, 4334256903193436030, 1252829313424369246, 6848408434914092424, 2676572423746045914, 761329660339549245]]","[[6024853579711061737, 7223682027288946572, 1978678328236865141, 3689248060219179091, 7302207205696559281, 7520159453868544913, 4033159581005238945, 1320586108065296481],[3134739776355570002, 1939808534668594852, 6784475714759279320, 4662274653758290048, 5700964937461760061, 178835055936200969, 6373034749115843112, 3864227827336758605],[7345970821645446451, 3289573915704332343, 9061802188665149205, 6013465638142124759, 7223631611381194648, 6819947757707132633, 2942772926656295143, 1366703415664768169],[4511753806915129351, 2934449120031563059, 8016563264001433018, 1218183689186765524, 1135821135770970989, 7784494824356687895, 6993184555828708431, 2918784293421573897],[9038411042838740486, 3442877706475025731, 6450376651804234026, 4600450045944211190, 3060642768457207698, 3029551243785803370, 7534429561857683077, 8752588403567095294],[4718679020489028756, 5634816497274765826, 957774283138614094, 8476499513853039650, 7883348438952761740, 6433499354176747380, 3972510194532986048, 2996481386571862862],[260306917621991423, 2540057977072010525, 783537049090292567, 3683927874852852769, 1281533431919293274, 4499099330958495524, 8968908029656500098, 1767175234991912600],[7164416667602270724, 5432392243657496606, 3566096857283888141, 2428101348852482995, 2353071850483990746, 1480040200939054529, 1193760550755270145, 607229350189885736]]"
values_20,3,"{7975124856050704567, 1923574115404614521, 7798368093301022045","[[1575721566180209929, 5208771762571678479, 6323558302862213934],[1926834002033219812, 8352618178138368748, 2824482767165792927],[4443553175601173851, 5436239800601950940, 4053914357761868746]]","[[432452150969914376, 4519457395746266821, 405355368435906233],[1794186410125518862, 7757581121697191055, 2312557987736663118],[3539520257490115645, 1904362317814295773, 2482529068818889425]]"
values_9,6,"{688293231635197839, 3429537731314659441, 5289557233986132304, 8441086804924137202, 8288013779444740735, 7821341965379665378","[[6295769214938337921, 121592880615313046, 6013360512064532469, 5844182463977757266, 3644233454332501372, 4889757093063715098],[9018186020969076213, 416165206161513494, 9174670955680289717, 7532742713364182991, 1514408747077663383, 7133529024301738430],[3734496229290010430, 2753088261276589032, 547976490505636522, 837617555584313639, 8027908400223370153, 1656029141868492872],[2718945146826873936, 5293374759757557755, 6651218589264527045, 7599725290925430844, 128476362284174025, 1589573511283665570],[3986299163278043683, 4600203990730024631, 267557421657891644, 6812637800453843167, 5019115326284196352, 5744900902456039235],[8250147996774200568, 6693673348653167060, 6005146968203467757, 7656101310763994096, 3735341009981132170, 3132001926942213824]]","[[4686688729128378967, 5187494363505221281, 7470544225934359966, 1090217265181283081, 6449319200371477477, 8011759074442916353],[6803550213123332022, 1063664454673321943, 7163388271080842992, 4809626035216052231, 9071879246584224620, 8000166606288992498],[2380693251960374214, 8729268259795107367, 3399289254191117695, 7834627749838768875, 622130109917975778, 1024129779098423094],[1541002028638052588, 5999870826328070243, 4189685725410527541, 3172569536905403492, 1568913236686289962, 7876527792422545653],[7876870295726641558, 1110135211491788291, 7930032468936294858, 5474335800161654164, 8443835876094337018, 3718744033041224834],[4575180665805880483, 5990172902856228546, 9191452711999812699, 2474362087555649916, 2825304552912707902, 5614231369717761784]]"
values_92,9,"{8712173628190965413, 1644028301097500612, 7549410887726217403, 6998141950293578725, 6377753876589998015, 566073809883848762, 7290921237108766471, 8504850709520047514, 2784967569366185964","[[7601088735996315309, 4323032168008871016, 2746859966802608031, 4248334668001732947, 8146771830130895741, 3394642932220648293, 610243765860140416, 2406554523682959107, 7437959714281000279],[1185414521382708637, 7317514733955424064, 4818156653910016276, 2420557126963496236, 2484420916537880361, 6744438057200806924, 7821019020742251399, 2477168607485561223, 3623272377566921038],[6595006495014492473, 1557809823050508230, 3109848517734159329, 3259040773164380479, 3988513898486710560, 8536879208092291419, 2005755412729500384, 2133446300409524379, 8647421446846957013],[4932267551061204644, 1942871488935243041, 4502252874102101720, 8827253085941153017, 3203900907038274938, 1887884764056083759, 3552147866214973121, 5581912209017336313, 7696844257405170267],[3691787502409569832, 4314140144327076463, 7526680081939903005, 8870424269478664624, 7786634787485370951, 5914690938397917571, 6609454000607512094, 2604165675828486176, 6030471282807716349],[8177394387343390084, 6012075486393925855, 6427345773814717294, 5011615309616491706, 7679711425640667238, 2405960101263684282, 3273250369225369204, 1482810897112306186, 3711356918979572908],[6715696534046846184, 559125943602221527, 958473680801111866, 6700634994386037515, 577285703520265822, 2102041822016383656, 7266281164588535851, 4807434872455858211, 7120288772301243184],[2386175421318727329, 4672407672648823730, 2351915036345207575, 98205105895624959, 2855968639860295687, 600315021397537883, 5987146334067386553, 7877082517974184690, 4723417634253371990],[6135035265133788869, 6410392847401446725, 4323462300484927220, 8146424801539036416, 5183652291759000695, 1353997268511261214, 8789794011417582727, 2208194471725955373, 6013045071118533514]]","[[8508223058262382321, 83263116161278446, 3821599731114464722, 5992688167357963796, 8832622209329380358, 7908581089621156614, 115961025025245591, 7013503565685733063, 4864727991080615108],[8935776407456504492, 589676249827930959, 8978913356226176671, 1059675268210734518, 1188945100857728904, 4704307718572947005, 6503774370290307533, 7082954315772313041, 6010958871242564494],[8623574847730002569, 9024405315063378041, 118492770948870359, 7396861455733851585, 5234660362148773201, 172378565831276727, 1779000593070378977, 7983998522804618978, 8151595212101108725],[1555364909755725043, 5622413712206589698, 4995184173725965141, 3010652855145782226, 2880799958285796773, 3090383315711433077, 8749657758129634573, 7516820233880236355, 8283384695202870831],[8316643115496418356, 8968471577454967904, 5752582472234611593, 2032592447694987691, 4048321874851251847, 453712457233766844, 4758771474092404392, 456936519287398518, 546748918088152895],[8201535594253566252, 8503252570161179217, 8834758712474076641, 1823437579786377426, 1969431098501732661, 8460744570713060268, 5656670187399155322, 9065364225075646047, 2295119520168540477],[6110498325297024616, 3135708800210855932, 4235015155223415799, 5438447343689295982, 2662312939271455494, 5516314573421852844, 803163321152971089, 8886500792832130550, 2064027896531061028],[3290755572939887385, 7555632082287159967, 3876598850209447741, 3786332893218411172, 7222169516236362860, 6177860535827981548, 6323483961070542925, 1342221038406489341, 1067960611675441097],[3671680152117290997, 6335584585528466038, 5364729050359794748, 3490675776763165492, 8778041331527874137, 1217362428464403677, 848577842039388449, 7731044621644561100, 1671448474477851735]]"
values_3,3,"{2804447741671107880, 7837686298698000800, 3599051620674403690","[[7196084230579831012, 7563443006956229762, 5110642175485058402],[2123181682345096812, 4291706244032605915, 3196690770043422467],[7767549285430576069, 5116716336767456044, 4819667506177072897]]","[[203042334177226902, 3191470696235101723, 9195354665380304811],[2272296275011713796, 6340449106451665915, 2326938117755395068],[838552562153976341, 9129942314303606864, 4068278381455107108]]"
values_98,8,"{1887473131423736935, 5555533756096641815, 5312505074789026353, 7833750777201203300, 1290500933270239730, 937797103351025881, 6713237730394771491, 8000191496336346192","[[4516468081022528777, 2920774292673751059, 1601349280710903310, 4205632686890488697, 7840141209007729765, 4793173525098816015, 184643916617021378, 8388678358104638143],[998070658874004194, 5467120394307957461, 2595286420530495837, 7363705306532785651, 8682673944776410310, 6188493697918718179, 2035153750407696523, 3415842095043142197],[1301482186059276560, 3385515909742707342, 5740034080559137931, 1922306971514987689, 2973587550062324997, 1156470034949675178, 7277893140694418777, 6938806518047513626],[5667322296273196938, 8842877525673132848, 6570256098548167124, 6067653449805050264, 5106482241696294579, 774039708684663152, 762568011498553158, 7674643473195662379],[5546767322473730306, 3164082776821561484, 9189144288535609322, 1840458822015182903, 7055163050393288362, 4009541071605773609, 4130288475051585182, 6333093691770350626],[3756280954857693401, 5981170775808936771, 6243968586557815185, 466008224037951191, 1427720296871914154, 3346745589712799867, 4234167439637983334, 1042615777670012473],[4609599102392951988, 8493184243308347538, 4049971896640614742, 3388413322074677631, 8073148950728736800, 2980800405409155520, 6117183271497787612, 6972163495129130488],[8977912865954259471, 67910635520932042, 8682820925243974336, 4723334666700283499, 4594585003907947187, 6258020100556224844, 5818105069977138049, 6557171794691434432]]","[[5262908401914561078, 2636650991482739425, 1714394407707856492, 4018168526253292085, 2970797574804792461, 7621848895847862831, 2266954001857400496, 6881352055928288378],[8254711370884095402, 2107224349368885585, 7938850024062223471, 4861270677882241637, 5947749616520458848, 7443214993995408973, 1781868912211508508, 7702680701225471729],[7339031040731365885, 506715561539018758, 4950107540273315484, 4351343168811859665, 5724642739385031748, 3715489861344945043, 5186451124059260547, 1506429497272076985],[3792078056884674239, 3810411784876213567, 8224354185972311994, 3772598628855216832, 7161961968360771480, 2808555502287669625, 4723131067920222864, 1827016967690697758],[3258912069613886141, 7461690478364342732, 6207975810589764615, 734027262526779561, 8355433754009763798, 3073782180279570703, 1123234307683763860, 2398300773548785689],[3061896267751441874, 3165065784149036844, 607330830833508429, 7345558351510438763, 6371927090539635554, 8452079792710559450, 1829235927625878394, 1729920058965826490],[8662252054910383462, 2899753873444004998, 8649633207433123853, 9086223218903396124, 8762233409692453486, 2616654183944510639, 4307788493719601433, 3940192490014617151],[1165114569226740056, 7687294528466044347, 433263936915043962, 1597992683713655979, 2393488274313826084, 4161301610607731160, 547167087483867930, 1904584264374748632]]"
values_29,4,"{3781187953246918330, 7354063789227404469, 174412497251045427, 3107427689536928055","[[8539444948299679793, 2484830962004773339, 1702691095438059393, 3717098908188423146],[5173881827038169780, 3464245498639853081, 8324717223435252104, 9058378537430653195],[7903962819630834770, 670867263624727813, 3973585378937782089, 5762137594568865922],[431046882109395127, 8290714770632228417, 8086161287091681248, 5532295254744953990]]","[[5247403210904493586, 803916442422956716, 5720463578878349372, 985044094686531421],[6168729592643203443, 7575488399302791091, 8175924522310889551, 2274684240869992841],[6036074246007967857, 7735152226219196319, 5938976186017200411, 5483795775874606775],[8760793537488648217, 8580414719292987817, 8519968228665064075, 8050084770344892767]]"
values_80,2,"{1082169542974088611, 5106710743430317942","[[893513275431701343, 8785110049493964418],[5231423148883161875, 629378636158164938]]","[[3721204089131588303, 4566751476824630908],[1516729793670216370, 3168018902466080614]]"
values_73,6,"{1362726399581390151, 1652127176424416036, 6503748710138026608, 7119004144952550394, 8977083298473062329, 7788490930839419714","[[4579760530620873947, 8824556901746690485, 8713158022145306245, 3332063463065384031, 7378434170620088317, 2229220795492530572],[2634924388378650339, 3892166445649038805, 4204125539980028541, 993975377985079429, 4987502297561645287, 4560571723974348820],[5022529127234761996, 2361630848046369676, 5050117447242077399, 8864154323575165708, 169335392929311298, 1772594246182115169],[688801208527019603, 1917316946201044703, 471113585954495455, 3857339393323140006, 2579756623128518699, 266079089337918183],[12926193678814644, 6449822777252770067, 3782279895515182628, 2098267840288141037, 7249595211948904813, 4057847630952950062],[4546839465394264846, 6868730558545211940, 1846275426654297386, 4661570082686730673, 7144310654482626675, 7784756856301422547]]","[[7175497327881654296, 3108225771029409004, 5441063154203806142, 2121738705053769196, 1060820889647671940, 7112607688057441609],[4850894301835135439, 268527363889991765, 8811651419172822093, 444275761920547286, 291000827312050410, 6395845610145387231],[3440461449599228008, 8229911997606240146, 2871659733402442886, 4005149822564023307, 8431320579432550081, 4884629634456081358],[4905819759846159162, 1990094616823631824, 5122440600358056644, 6861988261194550685, 7726498710563363878, 5728459105284007422],[5334129888321330998, 4028555660060266232, 6727236811612097447, 6459109153066156837, 8408137826445826367, 1107959180562904886],[7496142506011143678, 3806438142291176002, 7434163978045470613, 5237172201102530947, 6618140839839451977, 3851224559920621987]]"
