inputName,size,goal,a[size][size]
values_28,6,120,"[[6204406171975142001, 1414680004596807494, 1610607308989825703, 5280099961105539537, -8363372793185077792, 694803190307435688],[-2346553404623058057, -5376943537651868642, -7820851721825021687, -6676176310106350150, -5341852927134111831, 1722203479153165920],[-8835099336254438769, -1190478280331400295, -74581415224877437, -5935312975458136756, 7419552189744463047, 8813740773606140453],[4457896670390081350, -2147331765588589792, 4023775832861806395, 4371695695449829524, -586246304141243195, 3764399013971942737],[-7724692034105383250, 2209523471374049839, 8892127117681178373, 1941016279549416568, -5420068746446574766, -8412927339364436561],[878076906998969216, -863928106790844111, 5021646382651148595, 4444372402212309685, 5696694232573296746, -808530911894035805]]"
values_16,9,196,"[[-2934877887285540234, -1238920580705131043, -1956427006932304633, 2636531151274083265, -532688062693015719, 6525238594933704997, -7315066082806043510, 8069695009751292695, -5460590645977913663],[3764202828525803881, 1382997717538011329, -3729403442522317407, 1519136528188837739, -7363499100813161419, 8833607766662014765, 7154176631983638526, -1707297833424741581, 33133153713303143],[-3583422305150884507, 3572931380685766979, -635822492722943610, -9174582767350626361, 7269365266955058813, 1388158610835905636, 3474716694550282185, 415927629340666278, 1618489436165314507],[-4659589677624821727, 7773926868769550750, 4464981352322871064, -3775633137431950023, 5422958815626744008, -7506740201722152069, -7763645740698254876, -9170280360069023806, -1156483679811936849],[-3305136286247038268, 8799431207273099937, 7158501103504672215, -3733819783358789087, -424355562194583218, 614350563890121570, 7734070687209663197, 951635124346885857, -9186941180289339086],[4989359121485506770, 2802565564590626020, 3053965426436398916, -7503632792320038558, 6154265910896841725, 2256514440825983325, -5088431484409262045, 873702462447752921, 5038853947362817511],[-1828742904234682620, 3542522021487596319, -6647599843982451689, 6816177701860127947, 935816789245142142, 3614145667045497894, -3519430257867598885, -5906394346530977033, -6833391610820712303],[-7000085192206237815, -6295955660073508687, -5699631039343200130, -4454102623480951843, -4929891709432257617, 1849953096565936356, -4592312480165926390, -5082598146168417423, -3393668928720403599],[-1710524220450112436, 2037560363310844965, -5822850487917300995, -6297127917318503349, -4696531072291826344, 4256889785053947386, 7647491015731850770, 6746559334909048809, 5747520454517119118]]"
values_34,11,24,"[[8419637979585213526, -944649659355865499, -1284489193072856329, 2798676768089357273, -5061272709103873615, -2112808145547762174, 458754381925463603, 598613890624333621, 4036172296320920987, 9032285516831916845, 7233738599479086394],[6237818831977494247, 2430063984890817966, -9079127303769986384, 5572225032353263437, 7723203884345985704, 9087647552917893536, -4750182158018430754, -5821295439630932569, 3087095094968885253, 3448151409200945369, -4728543084710092543],[-1849422123640742928, -6847046663763170472, -1533560077845125934, -3039119963058040296, -4978636925175201146, 8089349808891293203, 7221452228742512350, -6067224579498449881, -7908924188196127184, -8343502577644830173, 6539312048718494586],[7487932345524487845, 1143754138110937029, 6567477636739175119, -773092777465348612, -5594655838389285242, 4039867391493747436, -4118539381337491998, -6162994792858703642, 4030844538748678863, 5184219161015115818, 3097140794889425614],[-4404566878943755821, 2707846788107270969, -8610343356274985532, 5143030432086583813, 1278630439480057247, -1141008859723126623, -6487491725497410980, 7149178188219919785, -2995037874791396072, -8032919577163143664, -108478818770498246],[-3463452012211608712, -6480938287048907619, 6007719448499090246, 587898407174765298, 2048456932236415237, 2290241657066824093, -6599826884805328554, -8654998271050056657, -6937675549791146201, -4514659125502023796, -856476068204891107],[6637385055770137898, -5707770507486946259, 8743895679197573438, 6968056454547490837, 5648081052640143777, 863375419588371372, -5873724029589971699, -3665006879309415414, -3168732322344674079, 1382069380490003304, 4839766630231304076],[-5302691656218377047, -7837141828916071916, 794938019750237561, -8952471754781782582, 4179526372546769105, 5027561100565932967, 2451807321691232786, 7930378573842575655, 1573077250097957807, 6333953865045256504, -4526310420127478186],[-5733172592128609622, 201443890590708914, -4827854336562174756, 8916056990130036306, 4238085327903821395, -5387833718906249552, 6034563254346554655, 7895522266515224892, 7363360869348080959, -7611969098074471649, 4452539222886600533],[-436258795484207357, 1186453771989810082, 3335832555482636676, -8501100016927227140, -1472179996382044336, 3259931978389556101, 5916020839215933886, -735461355052722829, -1566797620383041055, 1387399933307691169, -2370703438701276104],[4851734423838454911, 299311319298948044, 3182947697895674832, -3129331823670445691, -5045167262648839220, -5993595966626695850, -7400914086770166931, 2684956838756402203, 5640573999939140572, -5991797296434942026, 6891042351549353162]]"
values_82,9,79,"[[4846633767856190756, 5782240530991556286, -4372742857564888637, -4262334628326981333, 2762512478555830886, -1655188560399069652, 1929433820450261140, -8006601926755980525, 842551323553311543],[-5922960948452284704, -3499517952050926446, 781243361579335590, -5201483617579859342, -9016124764968222029, 4834650488804974572, 6599022492602545896, 1056804801658144607, 3658165358512406191],[-7978037500888783953, -2092337797204185867, -8792141320031884507, 1457550792507662900, -3305258585392828442, 3388573316229247026, -8930602477309168224, 7662430714859059553, 4732513264891945832],[-8797040971988940344, -7307848950605864641, 8038243280394519107, 7273764686879801292, -968024369525560854, 4248641324095619005, -1022293513739218796, 8616195282340110123, 4598575913298907937],[9048823600187981274, 2773165210270717668, -8134003782867554728, 8571160065223816739, 8414380202441850028, 5037883485732219194, 3625119717172270830, 8613180831000468222, 1772315542633537476],[2770251628427748717, 711212045820745515, 536943461167823834, -3051043089739816839, -6527510483055555912, 2910165890494894666, 1575383887835664220, -3458162976484869668, 2514872506836848843],[8803165417549096943, -561763674577121233, 2572378632807591099, 6080696382627044887, -4487574090464911786, -3524308677802257954, 4208335417910292385, -8478552369198773299, 6300294884239487731],[4093264347037943742, -3810180650059019795, 2693019657457318370, -3927025874379995612, -4288168512110063155, -652283970258992678, 2739143357063869708, -1687565965766540921, 1772159207459052524],[1298015551422102647, -5252663404163028033, 4671497896826206745, -4465353812085802888, 3199054833291664164, -787267532061962140, -547079311827507057, 2459587843522236827, -6616067928582982798]]"
values_46,11,196,"[[-7102266226085164174, 9190451143497126250, -7697908768553050432, -2187085873687609837, -6676724464191787274, -3619826506308222721, -7904380076366796846, -8821614482300649963, 7744052474532725845, -3963138494608826133, -6450350618570674017],[4846081824621851753, -6986476008529572043, -5335262149207686852, -4369636195642450701, 489658383737601076, -1425117919036498380, 4106461034957644903, -6105601630746605402, -3965144236253598215, -1574438974290274385, -1160011352431938735],[2185485264505456579, 7708032445595753283, 4463238372210555221, -3280485579403938834, -3354607007320952560, 4585991496751812625, -2506845325304232381, -6525649091209298327, 3931593257052463338, 1198904789804466133, 5999648706893995525],[7247176524524516780, 5809044630475612126, 2441250169276019932, 3235204980818246730, 6066975686088677913, -7640553278379279468, 8479119644245263381, -2727542866229545628, -7394667098885901006, 147174057483590932, -3900254635499288439],[-483642822019347348, -7210730979321790833, 7848702510407707512, 6115689400629075304, 8637348334074596354, 857798418064726093, 4683924225150190018, 3303938653965274800, -6957374358577871591, 2828795734961448426, -5653854824425976527],[-2619835720558250886, 3504244764095687993, 3824866985705436445, 8552302438496006256, -78662894248674980, -9208683793443573316, -8795583480596189070, 3164670845440127454, -5049487596828652280, -3198083473453539567, -8637209316112752850],[-1979357937706714934, 1136741833530376168, -2499981156416718381, 8656547874944049641, 87012595171644287, 1995387177666360980, -7209251427383965852, 1523181904675276185, -4025716369508873920, -4877758359907719311, 1252165596926246754],[2923702572881325551, 5245165312166642231, -6986891423982507183, -3626918713111486906, 5432575819087721999, 3482679765258072665, -3167705394793883327, 6543860669599712368, 9108366183006910597, 5927863778346262084, 3813095609812645355],[-2438985654776089804, -7319351073475941818, -6481839206429849835, 4129058384820577448, 5900085899661702521, 8512636059291803179, -5058686334684159777, -5717118511941236054, -8780308087761319284, -2084044240883290982, -5828490964770314547],[-5769367690430317222, -6579000649446127897, 3553622747017205637, 7119707273689341890, -8460637166439259424, 3503834626314680512, -1575617393785069578, 3608756976686437156, -3239842488051843526, -3395816727089596170, -2632329831035142463],[27250572530766081, -4546356290017144848, 703503492795934365, -6806947597443601311, 4207381939777423683, 6627938199609216494, 4506047806811998233, -3422245018960526206, -7868565282736110505, 8685945374248793723, -3216026028752024047]]"
values_27,6,101,"[[2027768708827401451, -7254884009274017207, -8848888639735225870, 4967090857421229472, 4266786510783204112, -210275946292983736],[3320059702741269210, -2727847324260007031, 616683666480256470, 5066798850573583770, -7460676461595377163, -7718965488172713651],[-1152954631474920798, 5017484895620822561, 6066459693047707596, -8346912770776102889, 5346422295656287754, -8047841214116742100],[8604980349281548524, 9217046951967418329, -1484448686252490744, -7807041079664963184, 233092694563716440, -8293076792614432518],[8923756676049328125, 7195074351736494851, -4433618034492264642, -118398643232032445, -675144041642141747, -3277780761717550020],[5306769738652526759, 2775747032578435879, -5656532899747085923, 8885329642254680562, 6905250060985569164, -7733466445970207933]]"
values_20,6,164,"[[8100736188717780095, 9011116323729586647, 5425636476060031011, -8268780572579224648, -3706459157853314707, -269351571260792705],[2747384144811810, 2104347974973753294, 8141771753734473653, -7530201993054077338, -4744071305384327600, -1365969036325965629],[-2429534002292788313, -8016004323700483823, 7040699258065748063, 8058775611513759556, 387958046758216278, -7610125500923604747],[-6441879343963826436, 9202006265428512354, 2043990852015900006, -2390107430252697610, 8257051072971212826, -7554991192647138180],[-8445726150888415217, -6855080777119276468, -4105474635925547351, 1962793564078833519, 8329765772944153287, 8171321275829075945],[-1963210745049957087, -8462308242427979401, -4586217551380703608, 2467321454546336662, -7977604949990817183, 7650940856364548000]]"
values_9,6,47,"[[-8355253406082546785, 6340319911718831739, -6602169626084403581, -5058005488466403072, -6334462975775961851, 1536650036918861115],[-8069141071043473909, -2919359499459061865, -5809627393867195755, -3279106277672894071, 2506304835995554305, 2768983347839478505],[-6978550016737870020, -1981359584894070620, 4162647340879185495, 7555727852455548743, -4468011464791007001, -4012442103309362933],[-4553316665964716605, 6319043743579829418, 8697251000791746936, -1288846405772442621, 4245346503933106906, -1779567242514832942],[1854406816088751809, 9221131910732064906, -8422369689784118685, -6581881734203129002, -2924885979480236745, 3796710913632427377],[4327064505635805388, -9019866397301129894, -37268425895385190, -7436266552068007663, -3065805912740222457, 6379724063828548858]]"
values_92,4,79,"[[-5285351421672847724, -70223975926476030, -2451214989231906498, 7129628235767095249],[9012226841562628262, 8160104146081461871, -3596599589167387389, -1256504984189952157],[-4423694439849063966, 6540946394633749708, 4171270266071929334, -2943013427056809519],[4928458245158072154, -1549237885624300064, 7945009753769363768, -1207142991388692051]]"
values_3,6,122,"[[5660746641878404997, -7210470826686180404, 1525877085511898228, 1258306711191735594, -2857197633584284659, -445883947846153463],[6191426531501792757, -4397969520196815605, 7987779341328482600, 7374097515503794224, -2479087552220308929, -4372828457534083732],[2011408532219066697, 4911411680621493792, -6289755580546025840, -4648206791610822804, 4584124015603139743, -8005062735634242981],[-215877249441101859, 5337965456191649907, -8464874214654274034, 3602027407130919134, 4152141881376274815, -3854759375009234853],[2195477309642323702, -3099826298353166090, -5926769116503625255, 4850333903447615806, 3432462275362918519, 5333340523086456024],[5764904290567357678, 7448501697289566202, 767076372509525145, 3922603011261081629, -1732127219437310531, 558835487215733483]]"
values_98,4,120,"[[5464846137417927763, 8408800868854536570, 1324410200295440313, 3933733154215309245],[2790402657376203485, -7303734843105480602, -6883132715575630305, -3490011760285540871],[-3583677410635150677, 8278927544901031882, -1242356292510958475, 7113984415536743842],[-7842432180880299596, 1860164076040260865, -644569452799995763, 4958734927729756068]]"
values_29,6,47,"[[7790170362748481178, 4131198301618268419, 309163327701435028, -7295653475033486928, -2153264772460415187, -8650366267119560434],[8518671651746549870, 4060544364495392385, -8227288513792513988, -1681443465260640298, 5109754368154380218, 3573960802118588603],[-8680270399734429510, 3928750526190131807, 1921973229209031677, -3243659193720998666, -1224351219560189417, -2727350226382472215],[1267598061941259958, -5784743491715639073, 3024516430289608816, -1128728918239074082, -2891198216631873398, 3465753045705341931],[-3470387133039950371, -7079084041262479518, 5101981303477226684, 5337547412628859541, -6861248796452784986, 5629522896312770725],[811527333794280873, 4338744016896543907, 2163953481996103894, 4315925936512604500, -2842604177395900516, -1775853965594420541]]"
values_80,9,164,"[[-4897362120385903170, 5466257088109347054, 7458677672788349966, -4926794873148788960, 7481507052502815853, 5140542912492330287, 918290655488446054, 6027645758056359214, 1787102306973525074],[3076859549366596767, -2541215333844318650, 4502716018964321864, -7677322329107785624, -8557404369677264961, -8850797758671781211, -1086740227474059803, 3514270804145040186, -1912575908727789695],[-8701461313429160385, -6133923465217948287, 7608927212537071198, 8560074158802909408, -7770869367203961492, -6941070232596834902, 1526232799822424736, -3132478674509954104, -3880576808609353710],[8542515273799126201, 5721581851932935199, 3733848497455549474, -5093139583302770326, -6090457498543866966, -1559800548011728033, -7234462543313903995, 2047322388378123109, -6055686310446433942],[6890514275053175211, -862544667629356119, -2042141283462629557, -8046524211493181559, 2563802144896296859, 7233490675660408425, 1887520674997934841, 5723745749142614451, -4733827793112576919],[3451431815226254526, -5693652237390018426, 3987785236018759066, -4872822744205124965, 3900848230857196546, 8184348570658507671, -2937839476443271191, -5614590771859902481, -2574837158626811190],[-2434530440375921324, -2687027809620849207, 3356178743605401841, 605965642203100592, 9047070808391523583, -2964433153846113339, 76480480558941853, -7928073767435776139, 8315162058586887956],[-8902378912960611001, 8260890175127499175, 6351452163097502621, 259073648460587432, 1376404200910500561, 2056061113726784400, -1676575015873469944, 3167378124835056810, 8789983688766870011],[6552305847681140737, -3607825860154765509, -7384022445912193839, -1428858948675619666, -7345248108248014790, 9049489516799411006, -3129612473298477309, -2603255679637029092, 6391300244458027106]]"
values_73,11,122,"[[-2194948437295572296, -333041063859705083, 7237609390685570500, 3158442125319347435, -9004926075141211037, -296448724349238730, 5105027702384610761, 1841154934291152804, -1307563675043860553, -7398571156855676538, 1851730623988261948],[9135234786712511934, 1621777442472037273, -804243904726646437, 3271586883897789544, 5482687811512024775, 359293280219227557, 7459257421559011410, 2317905723138911845, -2440231367868191628, -1821529134324794331, 7523814670538242846],[-6792032111152797377, 4660897133198046556, -2913294894577492906, 6643934197225992002, -4909648763120998946, -5572571084226000710, 9567632898511119, -5828986115887881450, -3759693799725952300, 4119623137505010193, -8990240834701039726],[-3829340208125691150, -3466455090480668077, -3208608574059403926, -577862217203212952, -3739940426064143181, 1871771011849021785, -4303519416559544486, 978640273781242727, 5549734465125848316, 624640111314701660, 537777997704355161],[4099608935997465954, -8254551246759586457, -5367689870956747030, 4427498756509534472, 4929698180232961927, -2198403449251748395, -1833981129279157935, -4091993527211987945, 8976429386735934498, -905920042681415108, -8888025928908498671],[1813383943165560181, -457874453514065162, 8592457438742881547, -4503544167338159819, -283373299881879652, -586419406098225394, 8486781990587648689, -1104959950441368319, -8662023366211339236, -6924080575177699947, -515606834075950009],[-7705721990833395299, 6481339502335037253, 1758394853725489004, 8925442059562187214, 5002723784393416677, 4500479764997435721, -7820482720467605940, -9116225225733327947, -3468645537961515372, 4610208239888841768, -522655770530413666],[-304945582553706324, 785441952715506483, 6406694156399567492, -377906238510955337, 6853162390314908319, 7920531438845588599, -8355011145053096531, 1171337532410082328, -1011211361991876064, -8327832178392940507, 4349676093336559165],[-6144449422144191225, -9203558221013154307, -6255200495604369837, -794829852308770709, 8755812247325232145, -2888215050256869569, 2866073222042548334, -6899704616313714434, -1627812333935589797, -9098326989504173781, -5421095624992114840],[-6743509322036249725, 6543943844912373284, -1840986785525071915, 1608934200666907902, 1307674278316532075, -5670394428974862095, 3533971554598099132, -5008833963383320491, -1846121575383621032, -2779798222592652699, 989971763511311325],[-4362855546534700712, -2154080519827923406, -7340168157883125024, -8689763041738054731, -6830795574627896006, 3880016982385699746, 6945358082186597951, -7289742779960151205, 957327035751542629, 6787979923219088529, 4343177036081732815]]"
