inputName,size,available[size],allocated[size][size],max[size][size]
values_88,9,"{1145474004107124219, 983209594588935535, 4842470400864494144, 5000624829511351755, 7312960866506804880, 4199472735482522692, 8227614315008454036, 8381353432100969857, 4310413596136526977","[[1388772203975255299, 8189440773105271438, 6640012430214248491, 4277097131172028049, 2926895033359784722, 6293330175045502441, 901854812007987194, 2429839733666847773, 1808804265340018914],[8509131941388894007, 2110957782930521366, 8511267089688529598, 8590397942460462077, 6174040292433510293, 4650694110170122544, 2894429988966212511, 6486292248277729614, 3352503214791637709],[3728454234473854915, 4059105713728381177, 6366332881971662889, 4307740608825058954, 6533103759057577403, 1529602314861031145, 456947365383805479, 3597163995681645631, 1345165367165650551],[5670170474075873160, 8063145642231212009, 4418296262144749844, 4899036954161841242, 3792096724382856777, 3808937645295358375, 7113629502681915438, 6975818787922402486, 5922595656610787837],[4831592037378070000, 6717343460898680219, 5151785618868433134, 5373114042072186361, 2363415463512146691, 8135987396309099365, 977689322677543564, 7860350376460474644, 1646943024220156420],[3498279708375496721, 4891358173453862128, 7323037604181139329, 3296811220416599229, 521474477318913774, 378334395302528854, 8332334156293931621, 6365765706952364839, 2548059097439079866],[5042031464894241435, 2155666420075557244, 2299294219070213235, 7275173453938394650, 1196423400415855782, 7190915221586656825, 7277725290549725042, 4595659117873575178, 5140894286473341073],[7016372056270308747, 1683625744833300308, 3310968434670327516, 5144513490321740759, 2895190639973214091, 1039864278420969371, 4224576185889698113, 4416159320344245714, 208643489686613797],[741396747902230624, 6341083083028378343, 6049132037281277311, 2015898887702459206, 5162584774813112409, 3587531017772975627, 4160490132897798738, 7010340460719315619, 7752945590542026453]]","[[8502572296114643414, 4939677824659739784, 6810487575096888733, 1427386985673730450, 6126392980085941914, 6357577178135845506, 1525206282564849517, 2085044441404672797, 2576058881197963990],[1927858349392494382, 5362267685363561716, 1031093395237261522, 2608360246916498587, 1332872847355910435, 1898657723320409215, 772558791112330875, 3277291034027505779, 5187624354779817948],[3352828162384709300, 8379167477315089879, 509010865556305968, 7995136693899570284, 469767245269362648, 2016742128290033393, 8833592848844994222, 4179729216015534100, 5252006775029013723],[8090398515751017635, 6883219376414407673, 5354428416348489354, 2763833658226529245, 6704368419336092665, 8787065722673924237, 2867715343739617021, 8631589488629989542, 1166427178186321338],[5548395033482371742, 5722356656865468328, 2400398372010112218, 7905686774832784844, 8041826244539849911, 4210331282437846177, 6612999020404945623, 8357829935117011692, 6185182978913995018],[3100298799151225817, 970140133220151796, 8091559781524945994, 4422791685919365263, 7469101470576874830, 6159308042384919349, 2536187792589061695, 3437153608856918750, 1681746754760951812],[2157550498866481963, 8362811805222061326, 451748067362893089, 3934471852527885219, 7593378553961735041, 2711898025253943382, 6209970026723402752, 6339309803219226277, 3556288226777890541],[5113768957238534448, 4209415512558065961, 5716716375671570965, 5039809340711650705, 8254456110106920979, 504481188528728392, 330343643700350990, 3130452282077921974, 8590692717209297286],[5963086546850428579, 4477362172346000270, 245867211664467361, 5586354754954325152, 8232425619400084266, 2531442953768453767, 8259919469889352425, 8085271494486385549, 5571874625827219060]]"
values_10,3,"{6569290800532525882, 2624208470203223163, 6701940298777938421","[[7664552476898203380, 8664310750939102663, 8748928469245994597],[3499923655911613304, 7928340730089064243, 2073423608629756581],[8171862786818576511, 187920320542888889, 8499312430837033419]]","[[8414375685596928712, 1793541827469546185, 5401405662130432144],[4825979931102488743, 4780821128610757852, 750715984796396614],[6625369223979667393, 6376711236033362802, 8546739180550991648]]"
values_53,8,"{5164921661207340211, 6002875281830054194, 3678561249644293638, 1973598896130732268, 2028506279094238048, 6003506404701757969, 817056666708729055, 4717462416080930475","[[3745871412874982601, 9182237588496281212, 3768295943940697790, 5732012792135547096, 1913394030067883519, 787355420421233076, 4381407276447706283, 1841536407302532717],[4451389656170537598, 5182531561491110307, 7787433966329639338, 3776876802408004118, 5101528812908234734, 6491556462126086106, 309067087772051253, 5252976819776261699],[190193881444322998, 7754646110106600571, 1479925780967700950, 3031036250135039326, 8324662146720467188, 3554187254128454631, 7806937229698576869, 4187704982821945277],[4934853193799884259, 6051317735895038922, 3660399235803298827, 2210534686175096645, 1789611597190563902, 7236117648499757411, 4666878586199787188, 7923512929794803334],[5222747313894750909, 8093125541963056090, 1723153759652127773, 2575528464040838878, 3753956191571748618, 1911373942796539678, 6005640816995914731, 8683273670783178897],[5175312731948839316, 6216208066407502392, 8762021100285148636, 6917446975005610630, 165635398476865036, 6989708908716912023, 2967756645804299147, 5209924156827558857],[4587318882993622717, 22891419744288669, 7407384949294347993, 6646520727320265235, 3736238168315288732, 3672861507280888853, 2284705930046576177, 1509352978172912541],[958892617283027563, 3173926610675352458, 263043400824997093, 8679998427480072810, 8852960643980512206, 3385504382786444832, 4186937553617234326, 5919106158243684303]]","[[4366221168967315203, 6033726330005712122, 1622347717906468635, 1469455827793099825, 3607348272968015880, 5160535004934028206, 4991593044489348772, 2053495578855953314],[2203069138274109300, 5784526412028117363, 8762836397062454905, 1659784153432649546, 1081744355108583345, 8881905713450210672, 3993200250020470599, 1171964860428093758],[1222297565505985155, 1764058260961852135, 5049287306306172704, 4417540770157695891, 6245550790315538057, 8593449924619449521, 3595925564583539230, 4483044768903018339],[6167962453195027176, 4422320658510627340, 1468277058135063866, 9153966838927391541, 5547280476510232627, 4334401905266077474, 5824065006726547443, 3249722997242967281],[6642098566530797610, 5688879443192720243, 6609170142227661109, 8870327618891123715, 1192416467609155716, 8629550381505183188, 560439482391519705, 5468366135265749276],[2029266974621009926, 6674193821603851157, 7250627853983872859, 8790665235881310332, 424760884849369561, 4702716418628646077, 3772738449085218777, 3036540115690465169],[1644519210020679309, 2901737913107748425, 2679406338770877069, 2959891716056351861, 8857617463471652072, 1176704346614954859, 4274553442891413769, 9080807746993540887],[4082858761302450978, 2525502737428766131, 6097922535702911797, 7868566724080132979, 6223929126303842589, 2987882642715628174, 180485300756126040, 4262033375842983722]]"
values_8,7,"{5529537926931551270, 1015059867601300727, 1623781927069205428, 1787351767549382404, 8848598289244936464, 2046092273924779622, 155333002159678710","[[3934561782958068474, 670346448872861190, 7937473647413410908, 8260387070689170023, 8248517808633705548, 6994510027931847919, 956423086351940658],[2924749877574593963, 3916710650437961908, 8568031011686160822, 8998313217306532966, 82062921078627127, 4740514861775101649, 6207341949155948968],[8075646678964147503, 246482426579697401, 8990086142169359322, 1168994114850734919, 539040790315054403, 3729756174230017624, 5508821465182224796],[1152746409836725364, 9133791751371768573, 713566127380252024, 2912309374804005507, 784689588027778393, 171340354435691481, 586092566053262720],[3245503608670961988, 3909114745966402610, 7555913125306814040, 6536042308186911837, 5477066068016973967, 4033379071074293586, 1408208731108816309],[2147699258271301421, 6388690031493292041, 1970470989046771295, 3796919351283064070, 8536591791148459216, 6366319135926832714, 5551823942209479124],[3788750033464553053, 5652174034902874820, 1080183278137742794, 6484657580814716676, 2853450242625959961, 1810534232492290742, 656113287155453838]]","[[2793648010662983203, 1049866932959700, 4331987218208024087, 6669054837252719162, 4081886626717418849, 4853887548739110484, 6882742594053282398],[329235267254249533, 8291544222480781253, 8630168304241944126, 855663447599677020, 2054789348634926732, 3286324499299940047, 3391236018011987762],[1074917802561491302, 7106765978785124055, 3996562097672801040, 3789091590092677339, 5532512894755079142, 2201525446761306311, 3525597978234215700],[1694625915813660394, 8617902519592702844, 8027157725506409406, 5741727604485682736, 2206466230278404728, 2697587766840479510, 7172692752272599858],[7328473480457858452, 8494332358528258382, 1313795012626821444, 2604624658801859835, 940125012218550577, 5412191625880253263, 6403568341647848615],[5184268436753192607, 1750160546506369169, 2123358388128593828, 5317923402256827045, 5029423893576555608, 5089381103426838953, 4226591329254779665],[469513871151077421, 7061712539612394879, 961548229627111462, 6352011832861155614, 1151652837424465124, 2430775867162728128, 9131666029616704725]]"
values_39,8,"{3376624452735091078, 1461721924126840202, 6357631492730884546, 1194144261852071553, 398479582733299926, 9182226694758888541, 1330565032198065769, 7046174312276947396","[[3351141880619029719, 6212606073036421095, 5165772919563312228, 4674456760320218657, 6701759808604188215, 8920442174911168747, 1813164970644959837, 7525783187535755991],[8940302727918811049, 497192642611398639, 111854847569615301, 4301660135336532547, 5126745224756979015, 1704883320073825329, 1684222248050882120, 8984950026626358618],[1776148659638635694, 3192443250524259025, 6061617535837517326, 2521415860705014024, 641744517885261539, 4384755276107190883, 2844909223780352283, 5716436166728892279],[7535580588403865895, 4435705924114884455, 3516920949111663844, 1566756775000655655, 6314515501937276216, 1572011817705175693, 6350315969765706862, 5675208707800849807],[690067039573818573, 4385016075109470006, 2374800841538299619, 6584351802250240058, 3725553616187740960, 8511407419818418084, 7149420216255204379, 3906508902736349693],[1585480501975525568, 6261556845447681217, 4686032441121106221, 2267824154651907028, 9066384289237919773, 1327744312808779447, 901267333248719588, 6669150702918059954],[8083709607728251158, 3710491293060398977, 185477850229835417, 5037994030790273270, 8259706747793957441, 5156225122320358224, 2017399829173265974, 7143259838971296186],[8705776343548632529, 6672481043966654816, 3386602822400269177, 3558251083528756025, 4964738750031232725, 2159127329991824279, 3216654843447859747, 7881840537855364917]]","[[221628818198342760, 3447261018173405601, 8995380653144748457, 6106817982812821935, 4958049624667759551, 758518964137866535, 9065013507386667672, 1696842887538497228],[3217271834059747058, 3290118262512230473, 4183885106854106554, 7898450344584359760, 6902388709558876450, 5593487299629760293, 4013214443825542473, 2401835108145073450],[1757240558020381121, 8813646977174432529, 2537107087527549362, 1630083777843279053, 8393223514761387235, 986668362622049354, 4326939419050579318, 8259681510903413602],[7924603268092521350, 7308010678622065568, 935292283172819444, 1460968201012699991, 76799297223538527, 2188567098735052845, 4119965300682431254, 5319813540320682490],[7896565829965998392, 151585255086559474, 7366821664200629615, 2429210250047776802, 5231426808489013302, 4010863758077037890, 5710201664334919049, 3827655858447232678],[1721391191552483785, 1142930141476669792, 6590677216776642483, 4323095032468677375, 5093312180363509954, 2148877423135433700, 8638748351761653527, 9031169219393284320],[1534182214603489933, 6043470209503220647, 5367543695198905251, 256130588095487183, 7065105665314307167, 3984410024274833768, 6031018425340404674, 2819847684514777746],[4269983911366847929, 6791917388466519459, 2666981729331961756, 1373440300622023364, 7703215106939241440, 1942169255457522023, 3477496454588135616, 2424498269755885663]]"
values_47,4,"{2758820193626187680, 5759274879088226361, 9212648014437109058, 6001736285256614641","[[4159437721587253992, 7836878866635742166, 1328895266251725870, 3410969251051555690],[1101073017898524026, 437173017319797105, 2930492096664755880, 6484044835285321943],[2735917337179460371, 8903314285816942836, 8138172735146209211, 1349785236529217606],[5066824551913887369, 4721543855300331260, 7110272708477194518, 9219002023171610876]]","[[3133380495650396653, 3830920401843129988, 899027563778748592, 136976781135861595],[8973739154275169570, 1885162054353824361, 6305606584888592028, 7550712608566765128],[8624479985623207282, 185494538580677614, 8084558194284409536, 8027072397615590435],[894936960152025315, 7777594163604580621, 7245442257132662091, 8289076481737095028]]"
values_60,9,"{636692764532668711, 4013192968466482647, 2752523948938760940, 8814637454765748132, 8512233196952745082, 2672808421048313373, 2091928660739651695, 6970410549236306413, 6129778315001826007","[[9201678935880997313, 9005790607458626383, 4700398098131270919, 3247712777324157792, 7293565195669479622, 4080887065624602608, 1057220190025747093, 8311736839822450104, 2688087217443473662],[3301805068193598305, 4585199055487964967, 4833039207748020924, 7103555097691847270, 2598329342383423492, 4177952218802405113, 1735590502654338776, 6495111464235819465, 2296575463712583621],[2707304479683917629, 5125847355240494064, 8928778687076787801, 94084487194562170, 1721823588961322463, 1192368416678419185, 762646655789951656, 2309356371950601877, 1499599928845898687],[4302612731888460231, 4323110998386964134, 6348275008719786594, 4119617477618322077, 4962595845555051086, 228719432045352029, 2366472532325051236, 4448468098148469204, 6121907439271895733],[5463461379099068411, 1748752329571596904, 27263805379368558, 6674703511921161876, 687657529967479490, 2191690772896998127, 5820288464534868193, 976974699817658063, 2304380257774577149],[7105701986441334500, 7570379166119224585, 5492503793940286227, 6101796090289615778, 4751694763168028597, 7944891740147321732, 4089803530716962043, 1373767970856846032, 4431269871782488723],[8394468455897001623, 7596107698657412606, 1805496552920306403, 4497371479031142486, 9121756927647086163, 3892128404406704764, 6992976922433355086, 2650188184083700368, 7338756284395376980],[4755561225600700580, 1620502755507449511, 3314955386246305553, 3934452628704001884, 9202789834189109207, 5795328257972133006, 4645521670680197895, 8034903685846908094, 9185731967406834308],[26643213415604986, 6070606399600439634, 4204893852152265210, 5061271008628577404, 2050388893383034845, 8923629915908505350, 539321627092418027, 853085513681168079, 2110888118044727086]]","[[8162491772233152853, 5911194525656090196, 2548591075042480019, 8036791234565120244, 6352864253592698014, 3476440657550064154, 7063542070842846623, 878739517387830602, 3193550163166224860],[3764459067167645707, 8093854981441634635, 7766119479068512848, 3542772304274241746, 1549261348126047442, 8981549565721922224, 6004410730337865236, 1742196648408805785, 4278359538574302564],[2114881093514073496, 7219231501930177132, 9189954396804972827, 1685499742435606912, 8475735181040940103, 1399265377996325482, 4354857931958273177, 3172191590295595182, 663523948782809315],[9042483372004816285, 8026504270267709821, 1341569831923945065, 1282711389910746692, 8005802325760266249, 2850808747967830512, 6649584643546382552, 3850483216323488078, 5803334904831002386],[3289092981830053125, 2563047344829836783, 4524783125357705320, 1016143373480893783, 3494972733637378791, 3480602878031763902, 685696879804838334, 8640514887423520591, 5819606570623388287],[8955844027950110022, 8314740204428000979, 8884137962256796026, 6806360731623765667, 6111492290314875997, 4892002673784378916, 1731585844817637084, 2846491788690007839, 7781826039921272029],[1317223230616800906, 4851629100051544055, 2532070210328908852, 1189047284508374004, 6493607069440040444, 1961367921856571325, 2410403267491357949, 6560516767328127661, 6063716683502641820],[1533232650334463597, 9213600609696139050, 7910432472965108200, 5513925307273895719, 8315282986058058642, 830720550507961917, 5503573542538789920, 6013968863918753784, 5772801661759178797],[6585218273543532597, 1632954751155682838, 2914585251327904532, 4456439796773111058, 3185017570615115238, 809707977218026420, 4378917346351415673, 8398699751903900833, 7676877851961145069]]"
values_89,4,"{421794684073579065, 3874865113186704102, 2778178948324410781, 6391391444202078702","[[7496981030492281556, 2725020726382523719, 72275816788682557, 7602581908350651673],[2631991993866689595, 8866861862211576237, 2677183585642759409, 8734473634535010756],[3765659889351819138, 2626233710398799513, 6051605774700591992, 6063842670443474403],[4925910957488206803, 3654180645595261597, 3878342597915951337, 6475031985117586837]]","[[8236964017602158946, 3959707625656692308, 5090225101455271025, 6108033594219536253],[92766033326289414, 8429840187694676733, 1835471740156634752, 3156709127103732547],[2544310629453431761, 8994619536255667589, 7186494388521272277, 4962372800944340377],[2900001288511578687, 2887370094947467596, 6040564312787328926, 8317736095122805672]]"
values_51,8,"{2983046425522411039, 8967992585505525508, 6450083376864211727, 4561844156669179663, 8642011610518201936, 3751227667813797943, 4798373497890343546, 2698173472982719671","[[2601053939879020585, 941925032129905067, 3561994503437599962, 6838849449957926148, 7117204815501867516, 749143871129915022, 725223558240105214, 8603713176478199300],[2676383810479124126, 4602016831486793711, 6077885664097768108, 4241922795482219727, 5489972571066883711, 8640005014593929873, 1840983889525029819, 3065911415352564516],[1124231549794090555, 6897383061658612330, 7358999509145843981, 5437513452091850652, 6319351112262943979, 1969702887709151123, 8135825773221323027, 1169544715429013475],[3665566647641630644, 8354413352583737152, 2807957090859916370, 4293438746260908469, 4862796336249785312, 1528262186851863059, 2877029361898774686, 4675872232359205965],[4454649724257253144, 3699792336798810836, 5170583028523913292, 6055912014220045410, 3072169747598305822, 5315375888665244021, 2068331278553795607, 1594502009521538274],[7899708540525658797, 994332700951959707, 7253128859164547565, 3384806365813086089, 2264615950411764266, 7582261797417361650, 6683548331443205931, 8605511563664153125],[4459274753099659300, 8077945853011473005, 5298587430202156715, 7986994397019402822, 8988162224244823116, 1040784637589496435, 4557428051855071092, 469688485777843873],[2060682196068514042, 6627869777899601018, 7755284522856378574, 8650157718892484990, 8880262895451371327, 6503712089493524211, 5082261790167659890, 4209266880075857592]]","[[874053528812934032, 1376495338784734890, 5915422579016530164, 3032375014380244310, 949181884347909709, 153174657521265618, 2051104062226685158, 3868271913127269060],[995756748148090671, 1602247555871269929, 5696012662749979500, 369688376710722352, 8418638404941930039, 114951680703153021, 3336013548167808854, 4479900838047436695],[4798274048930406075, 4310594047893749541, 8883296659469886521, 888926560929424679, 7790198802925660403, 2877576587722117959, 4063398216570002468, 4531299766543710809],[8872209962186419139, 4142503625221584088, 6567457435067879045, 4002052994307906461, 2728660342230918664, 3017247038222166334, 2862085055766986375, 2489865985814046565],[2978346630232638529, 2159315379111097520, 7542660241054781176, 5323041009081906652, 4657904140437637563, 3111938664506464171, 4035548127470833535, 4202000256844919138],[9132220604794139846, 1378709360526070595, 8854946539730351515, 8463569811465557206, 7411379522384950127, 2742176701824037877, 3337632454945141611, 2803319484936228767],[7846969953096462040, 7798490194547394633, 1390510651652849206, 2125572273159941906, 2886041063298337066, 1841461856197606602, 7041416858505741157, 2019486281677503258],[7656375162376098872, 1272926358269502590, 1325125925780749066, 6790716346127165234, 4964799824977586913, 1064694287402936801, 4887853965664842930, 3421574824365831251]]"
values_14,2,"{7300665683715323006, 8042335450255628310","[[3246922405365216410, 2582245492949174640],[2027252807368020793, 5797227037105127861]]","[[290677047705490166, 2631420178966946336],[6791801803242167516, 4922812191229961368]]"
values_28,7,"{1414565919462896713, 7297074796274421164, 8738988971485458855, 5704419495196995546, 8468174828147984356, 3558130999026848313, 5183616386555865628","[[1289430372910379155, 6830021051540452532, 3544994240364761654, 7609127862876959703, 7720219978951711523, 7004184773881978896, 4514821394006426347],[6245022733245122042, 820391919194930702, 3054858812372253594, 3938885519219928426, 6336840524530135819, 2571457772531696777, 6737720849817569271],[8601303741308678575, 5256964298068356230, 5307706765033769075, 4232387121245777965, 7904449279820385095, 4017814323450655724, 5775554649891092861],[3945055946712476337, 8290629371551533776, 869238515135808266, 8905969966398990847, 7310044311279524635, 8160370987997657986, 1900686986520276278],[9138941303901002865, 1549814380404566350, 4612779363268105279, 9029904233128309245, 591276505537587306, 7784123984234601531, 7544328723344603144],[8258007417122733955, 5565771995242564558, 3785031371518800515, 1099425808757976112, 5431337232906965085, 7130990890243591265, 1055105186363994800],[2571847048709765166, 6648342303219335227, 8498654653469581590, 152356768023119842, 7140342221075381490, 2542968314664219895, 2800123829144012807]]","[[1518042421618305471, 1417010417189622179, 6348015788038965211, 6416611472933613816, 6605737139341753913, 7887365653305423750, 5380444500107928920],[9009214505556693772, 7527457492310147334, 3452743598233393347, 2908409572323990309, 4587779187974623109, 8010535795527467309, 6565121490078266023],[792867021381995857, 6749385824640010309, 3768091535174520917, 3910978911114763932, 331039558156766621, 486618646084150635, 825034825691948394],[451420523634685248, 2848732995841360758, 435552152394749900, 8912737397100721997, 7891180292241164468, 305146826660143501, 8279634440501450405],[6062986117763402852, 2500192659535443893, 5965893485158825303, 1798776384612535807, 5748325664600342780, 2070691419576592653, 3157028053204999050],[2965881591604193559, 1341557211167787674, 5907389244229676584, 3874411469467712875, 1158426245228058194, 3461259679508964510, 7884316788437840767],[7765706565830801139, 5655224668013617383, 3450454669721366751, 1069899801273207328, 2476209739105057793, 2426398882942465266, 3914636131441338165]]"
values_16,9,"{1627838833957274701, 7348184429120545028, 5122001862493971596, 7526277123104670732, 469422211052200478, 8000296555786943066, 4133432582559553620, 4274874201233104341, 500362189750868306","[[6233520202948148188, 8329189579889502492, 1933651081755561904, 4272981196368920546, 4318765069369159359, 4108348731376797008, 6761561263222076208, 5366029511213075327, 5704962703047502839],[3310767935476864618, 501620771676512303, 5244411505765048835, 1075252786384144642, 837583762709850008, 5826843177968587857, 4021619853073177365, 938052004302922690, 5401445351648055635],[2051914756325128283, 9162087947400789315, 8491260148043823967, 9045892316445821998, 6436464836874371593, 7924091589770020015, 2278215754056503471, 6536251498440711168, 6336984811855095221],[8275500842474452751, 5561024339813009612, 2920214901961898818, 6859794425296294664, 7735550715189171013, 4277563424849785427, 7437010016257538108, 7077432112325505681, 7571963038396570132],[2759220908641117247, 498358329458441845, 1116883615064028348, 4288414942076004732, 671943238674819197, 1658475087445339605, 160669435732028207, 107525463116847906, 3916822842711836471],[1246711209544539841, 6847504548975586499, 3237459415543317041, 8700152897620098970, 8828029123691827205, 9112499701952667213, 3417202577651249297, 1727449446994733395, 4241795321991332088],[563776747503825394, 3200546517456623746, 7123648753305868707, 121074065160064249, 5647245731615830733, 7643980857730518323, 4664556887574790342, 8455632451292262718, 13838228755532003],[4708019796326788077, 2895012072211876076, 894859656349660948, 3285199879131491436, 1371539611356213240, 1770912111470218593, 3519379545741712355, 8706720726436289232, 4446951356117603490],[1366262036659034873, 120897673892502065, 4245932953921784677, 5275215152197227230, 158156340450304614, 6703089795564277393, 3953411607421625093, 3807641107881011424, 2988593626966072007]]","[[6488592791256597260, 8068441281270153315, 4863060718786949646, 845569635250267429, 8656730395315733312, 5093455166734189645, 8267220684676664429, 433709328358670320, 2620562046905383546],[2348241299681018766, 5426326026402509717, 1544792653110914785, 689736837872332666, 2145299246342674206, 5808989080970356068, 6319937760522521921, 3457580877693793548, 5386659154072644676],[7336176122477293641, 5559240652901428443, 6324318110618307670, 6888090062992738581, 2713795568608742665, 8955070225790285227, 3949266514796139660, 6604402544355497485, 4368071133030866933],[3798273832988563574, 1386449999782539422, 534327747144834813, 5008300380306128725, 6462101204125151182, 8473623356309688542, 5820661687648171531, 4863557122839903095, 7121006302193493487],[8756581267466726779, 3541121013811961050, 6487368295658009259, 4571669350279905546, 4988372194935248460, 6590085997889053010, 4888027926361296347, 8342850672561666972, 8982913249717777267],[1603441303613793437, 3051072029982771520, 2022741503026103670, 9002535891144869223, 5929067982691738166, 3487174562642091071, 5591566668545437748, 5600886064044530447, 4334052702865469040],[8999704471302277636, 1070251920519430449, 7311613074433392194, 2358387812219573866, 1590881472278724486, 2449082302283067754, 7661308748945940868, 4668913980766077506, 5775157183625716932],[5070472669485161272, 8365389688829217807, 8015729299504517935, 3799272648616898082, 6818707762265698085, 1126693781782507710, 7468874645186108612, 3360972831077407520, 5434365169007883614],[6413262519205930264, 3164783019961955938, 8664634013000154045, 6397830407002315919, 1776793654720897541, 577314045606898153, 2930061228948812013, 7443007225563542166, 2514394947694979876]]"
values_34,8,"{2346732878038833815, 1867331610414242779, 5648385142898586031, 420626022747220497, 1926838277777827254, 6705144338890523257, 8791064330480217776, 5412187151111313963","[[9206321087224438506, 3765049013463125341, 7991285891343775303, 6128976800778471259, 3330315932386506932, 1131307771437228068, 8876201172940226566, 1958129683704826716],[178293258166710219, 6767832431828491956, 2022257226268104906, 4249122912856339005, 6760667322880215572, 1007064651669341139, 2237635264762429073, 8573387708291031210],[921421475630921326, 5265366349837316849, 2238097734816425575, 5285617941135351259, 7508161230523629891, 5019686841309236138, 7161353569666961988, 989226073009307782],[3906160801921539305, 6546929725350628862, 487654376060279053, 248373425483897072, 1885412941743259483, 4558516242696094421, 8242923452554081306, 634562060485731072],[4070248049669862058, 4495676464919464862, 1845776925934939043, 9004283308286460799, 397665417570731840, 6806820110285018415, 7227578281709701278, 7184457475964767836],[5547419406080591722, 9059072188123884750, 134283787444083608, 1489185007383108425, 7290303797137518358, 2865164406969079979, 1679281168743824477, 4430196986171359491],[870276252696821370, 6163220621819627576, 3416026657383429582, 2032451806376129143, 4338399628934212434, 6148236818391368097, 4671710323728046013, 6177415940409862038],[6281545389515850993, 8720316025477925419, 1144081924845141643, 3680604840825633037, 1820388509046734988, 2539982163436083937, 8614672270377549490, 7208009016280993561]]","[[3171459219586219504, 4661368071131777191, 2511437883052886918, 7419334138239886363, 8791797846294169251, 3130354998841954237, 2703581477123694749, 1216273956278347076],[2427082473893077346, 4907586191022476137, 220819956945796575, 5050671069516908044, 2157664855386664988, 599670912824195358, 6595153904214493817, 3765448844111247409],[1344953169909713910, 895917283155451372, 8359100690408417022, 750014174151395083, 8998325482665790294, 8258016603294730677, 5065813502320092656, 6867880340980989225],[8247294413395418511, 1568801420016343503, 5365540800402428724, 4851186574372996285, 7758170373718820538, 42561588802921982, 3395348826205021259, 5908537661509040909],[3476165617448372595, 5794042266451432108, 3523960037396314798, 7119753396709909436, 8433690612879929943, 2828339527288559996, 2468769731114118355, 7723626248788935877],[8204902408926283502, 651759184510783854, 4533427666534070937, 7815113402051811590, 5393157299953755082, 4574872093697927258, 2712509936449519425, 5943742020616086796],[298198067371113879, 5215477020051092780, 7987309456377666246, 757473874792064015, 5604978600492792512, 2502565743832119052, 584310328177142406, 6782336167983050548],[1261868408841789402, 2533632890434904088, 1516354312276585822, 5352144369985828552, 4843970598013011856, 2960588714273109153, 1870062211289135737, 3084563683874067632]]"
values_82,4,"{6556432377897851378, 6606118478578785882, 2670400673098256142, 7026517700414866392","[[818381883576569412, 7176987184149117752, 5427279540151190760, 2460146408989093130],[8192834210041215099, 3930598560211008620, 2844841922767181084, 6671070207490601181],[6557927723670597564, 6058859446176442915, 3400574431234182996, 2258230285936471425],[599218355893298887, 1624133211354521194, 2684890452071794897, 2945740340522070957]]","[[1873123043723848843, 7160729542873844728, 679441987000213492, 2274565406918270083],[978311699607281657, 5141122748298190928, 6727296696173203164, 9209217479360930192],[2156182254859078072, 4674407880552417372, 2946068873263809062, 3248759226098586022],[1615726217934860501, 8734056518391160847, 42615503380098016, 3367396755364559840]]"
values_46,3,"{1593723388854231755, 2273566387743846675, 961046586236056884","[[8649293226017552061, 1745504967415544313, 399246726930371431],[1123980302626354474, 8435705902348770027, 1094536704110826259],[6819583073366556195, 953023719496718827, 2999577436641703153]]","[[31179533266848687, 4406717530116951356, 4268676607545188450],[8060210503353830681, 2234466593737074587, 4594942009192209681],[7153384718290352447, 7563318890428192212, 4232927498024848486]]"
values_27,6,"{1055675204812370694, 8932122173171395239, 5082705092584487188, 1430088952301667912, 908106754824456024, 2796068827621895091","[[2918992364680672072, 6071151179048089684, 3481749041709849564, 8514013666093701049, 8455527465377082649, 1827220927427252986],[3262505877619716144, 7341819905851290194, 6956174172465245615, 4223916231672407536, 1386147253424866897, 7762555308867271088],[1560810091534272343, 5221353209678437420, 6418834046826707581, 5761293976774378213, 4933992607411990391, 1208422198254782990],[5164897171837878366, 4601518574194138787, 6480171609934141978, 7385030174236461188, 8922217039645675047, 514714716689459607],[341551476070307258, 4945377347452581838, 9097641958486715105, 2962730526757651813, 6888875185143317202, 472774583771955426],[8693757151165513194, 7730614001922988841, 3618549283638706795, 3275964306297929581, 7959059040809614429, 5418920457532755040]]","[[5063286038089645114, 7138911849387939826, 7813593334463953146, 3972325909912501884, 2051002258007542877, 8792163727655792766],[2918734180568187932, 3006522129418171237, 731378260330626272, 7654447740894313477, 1560916121994842961, 5733168297943135015],[9075694468167448860, 5812414290649309116, 6275588188463798943, 4116451891506313597, 977071382725397807, 3480817082828719915],[7867361583577516618, 3251788709336532765, 2811392704402249522, 7439050908046175445, 1840125146891391819, 1320027360655820409],[7603158467404656676, 2658517435937955443, 5274640390247227875, 6813818344485305813, 7342411663099025814, 3299815861224355991],[5232799732774425023, 2910715318737805027, 6953209852885399190, 8364143198476195895, 2465526495776694610, 467538904336115716]]"
values_20,4,"{1135434515797403557, 6552698428331716842, 1754910214547316101, 3874862875314838891","[[10910058503901084, 6404858090610842835, 8407554279833304174, 8352156631638270478],[5542808087477128484, 1739099497519832099, 7466002014451563580, 8626555247414465730],[8320516891437017050, 6967909294949785288, 4991683711676997484, 6216948240941359414],[904865589125165746, 6330053891833270025, 8593768143458907410, 1240945418165476204]]","[[4969387291782022184, 5355946086485702648, 8582607283851466893, 9100328882368454206],[6827170445797884401, 7185351347295615617, 4714691659981305645, 7317320940734037884],[1666917581276870636, 3012596618521465212, 1765745664421898855, 5577616988101408879],[4676126956232512157, 7818592874486404718, 3275310705665065357, 2024505839664081415]]"
